Time,F_out,F_in
19:39:31,0.702051282,0.998179497
19:39:32,0.696803419,0.994600511
19:39:33,0.70025641,1.003962058
19:39:34,0.699589744,0.999259394
19:39:35,0.698735043,0.989985407
19:39:36,0.697025641,0.999259394
19:39:37,0.694991453,0.994958045
19:39:38,0.694649573,0.998179497
19:39:39,0.692051282,0.998540679
19:39:40,0.696854701,0.99352791
19:39:41,0.702905983,1.003962058
19:39:42,0.705299145,0.994600511
19:39:43,0.70757265,1.000339292
19:39:44,0.71182906,1.003600876
19:39:45,0.723094017,1.003962058
19:39:46,0.721880342,0.994958045
19:39:47,0.725811966,1.007617658
19:39:48,0.716957265,0.994600511
19:39:49,0.73042735,0.99567676
19:39:50,0.725247863,1.005045604
19:39:51,0.729863248,0.99567676
19:39:52,0.735213675,0.994600511
19:39:52,0.739760684,0.994958045
19:39:53,0.735316239,1.009069683
19:39:54,0.732871795,0.996034294
19:39:55,0.733213675,0.995315578
19:39:56,0.736495726,0.996034294
19:39:57,0.735145299,1.000339292
19:39:58,0.736581197,1.004684422
19:39:59,0.730547009,0.99567676
19:40:00,0.735982906,0.99997811
19:40:01,0.72817094,1.00612915
19:40:02,0.741846154,0.99567676
19:40:03,0.738461538,0.994600511
19:40:04,0.732136752,0.99105436
19:40:05,0.734940171,1.00141919
19:40:06,0.729179487,0.997821963
19:40:07,0.725418803,1.006851514
19:40:08,0.729008547,0.99997811
19:40:09,0.729179487,1.001776724
19:40:10,0.724393162,0.996034294
19:40:11,0.725435897,1.01161255
19:40:12,0.726837607,0.997106895
19:40:13,0.722376068,0.997464429
19:40:14,0.734837607,0.99567676
19:40:15,0.73391453,1.002137906
19:40:16,0.734017094,1.002137906
19:40:17,0.739059829,1.005045604
19:40:18,0.743145299,1.006851514
19:40:19,0.748581197,1.005767968
19:40:20,0.757948718,1.004684422
19:40:21,0.758786325,1.009434513
19:40:22,0.763042735,1.010521707
19:40:23,0.766444444,1.01161255
19:40:24,0.770358974,0.996034294
19:40:25,0.772222222,1.000696826
19:40:26,0.779316239,1.009795695
19:40:27,0.784410256,1.00141919
19:40:28,0.787333333,0.991411893
19:40:29,0.781760684,0.996034294
19:40:30,0.780444444,1.005406786
19:40:31,0.787196581,1.000696826
19:40:32,0.799008547,0.99997811
19:40:33,0.796222222,1.001058008
19:40:34,0.808803419,1.000339292
19:40:35,0.80591453,0.996034294
19:40:36,0.814017094,1.00432324
19:40:37,0.818461538,0.99567676
19:40:37,0.824769231,0.99567676
19:40:38,0.825128205,1.009069683
19:40:39,0.823948718,0.994958045
19:40:40,0.82957265,0.99997811
19:40:41,0.831965812,0.99997811
19:40:42,0.829555556,0.999620576
19:40:43,0.82634188,0.995315578
19:40:44,0.830752137,1.009434513
19:40:45,0.835213675,0.994600511
19:40:46,0.834700855,0.99997811
19:40:47,0.829897436,0.994600511
19:40:48,0.830068376,1.00432324
19:40:49,0.833162393,0.995315578
19:40:50,0.836803419,1.00432324
19:40:51,0.832478632,0.998540679
19:40:52,0.833162393,0.989985407
19:40:53,0.829401709,0.999620576
19:40:54,0.839025641,1.00834367
19:40:55,0.832632479,0.994958045
19:40:56,0.833470085,0.999259394
19:40:57,0.831931624,0.998898212
19:40:58,0.83965812,1.00432324
19:40:59,0.832598291,0.999620576
19:41:00,0.83982906,0.999620576
19:41:01,0.834495726,0.989631521
19:41:02,0.833641026,0.999259394
19:41:03,0.832632479,1.003962058
19:41:04,0.831948718,1.00834367
19:41:05,0.832461538,0.995315578
19:41:06,0.832461538,0.994958045
19:41:07,0.838119658,1.003962058
19:41:08,0.839487179,0.993885443
19:41:09,0.836717949,1.002878511
19:41:10,0.847623932,0.994600511
19:41:11,0.845982906,0.989273988
19:41:12,0.844700855,0.998898212
19:41:13,0.841401709,0.993885443
19:41:14,0.851452991,0.99352791
19:41:15,0.847760684,1.003962058
19:41:16,0.846410256,0.997821963
19:41:17,0.845042735,1.002878511
19:41:18,0.842153846,0.998179497
19:41:19,0.839606838,0.999259394
19:41:20,0.839487179,1.003239694
19:41:21,0.828871795,0.998540679
19:41:21,0.833675214,0.994242977
19:41:22,0.826495726,0.998179497
19:41:23,0.827692308,0.993885443
19:41:24,0.827179487,0.997821963
19:41:25,0.819059829,0.997821963
19:41:26,0.825145299,0.994600511
19:41:27,0.832136752,0.999259394
19:41:28,0.843401709,0.990342941
19:41:29,0.834666667,0.994958045
19:41:30,0.841025641,1.00834367
19:41:31,0.840290598,0.998898212
19:41:32,0.847179487,0.994958045
19:41:33,0.844017094,0.994600511
19:41:34,0.845726496,0.998540679
19:41:35,0.844017094,1.003962058
19:41:36,0.846324786,0.99352791
19:41:37,0.840615385,0.999620576
19:41:38,0.844786325,0.994958045
19:41:39,0.847264957,0.999620576
19:41:40,0.843418803,0.998179497
19:41:41,0.840786325,0.999259394
19:41:42,0.843179487,1.007982488
19:41:43,0.84957265,0.999259394
19:41:44,0.848102564,0.990342941
19:41:45,0.847846154,0.994958045
19:41:46,0.868068376,1.003239694
19:41:47,0.864102564,0.998540679
19:41:48,0.868376068,0.99567676
19:41:49,0.871623932,0.999259394
19:41:50,0.871247863,0.99567676
19:41:51,0.878632479,1.00432324
19:41:52,0.882735043,0.999259394
19:41:53,0.884786325,0.999620576
19:41:54,0.888034188,0.999620576
19:41:55,0.894854701,0.994600511
19:41:56,0.896735043,0.995315578
19:41:57,0.893846154,0.994600511
19:41:58,0.892820513,1.000339292
19:41:59,0.88791453,1.000339292
19:42:00,0.885538462,0.994958045
19:42:01,0.886666667,1.004684422
19:42:02,0.883931624,0.995315578
19:42:03,0.876854701,0.995315578
19:42:04,0.876017094,0.998540679
19:42:05,0.874991453,0.996391828
19:42:05,0.874820513,0.99997811
19:42:06,0.873282051,0.99567676
19:42:07,0.876581197,1.007982488
19:42:08,0.867145299,0.999620576
19:42:09,0.872307692,1.000339292
19:42:10,0.876478632,0.998540679
19:42:11,0.866478632,0.995315578
19:42:12,0.873042735,0.99567676
19:42:13,0.865128205,0.998540679
19:42:14,0.867333333,0.999259394
19:42:15,0.874871795,1.004684422
19:42:16,0.875675214,0.999620576
19:42:17,0.881111111,0.99997811
19:42:18,0.885538462,0.994958045
19:42:19,0.894188034,0.99567676
19:42:20,0.898974359,0.99997811
19:42:21,0.904786325,0.998898212
19:42:22,0.904769231,0.999620576
19:42:23,0.912820513,0.989631521
19:42:24,0.914188034,0.994958045
19:42:25,0.915897436,0.999259394
19:42:26,0.916068376,1.000339292
19:42:27,0.917264957,1.005045604
19:42:28,0.915145299,0.99997811
19:42:29,0.912188034,0.999259394
19:42:30,0.924786325,0.989273988
19:42:31,0.927863248,1.009434513
19:42:32,0.935042735,0.999620576
19:42:33,0.935897436,0.994242977
19:42:34,0.935726496,1.003962058
19:42:35,0.943760684,1.000339292
19:42:36,0.952735043,0.998898212
19:42:37,0.951111111,1.007982488
19:42:38,0.958735043,0.995315578
19:42:39,0.955555556,1.000696826
19:42:40,0.957606838,1.003962058
19:42:41,0.954444444,0.99567676
19:42:42,0.964752137,0.995315578
19:42:43,0.955965812,0.999259394
19:42:44,0.961025641,0.998179497
19:42:45,0.961880342,0.989273988
19:42:46,0.951470085,0.998540679
19:42:47,0.958974359,1.000339292
19:42:48,0.954102564,0.999259394
19:42:49,0.956752137,1.003962058
19:42:49,0.949333333,1.009069683
19:42:50,0.946273504,0.988916454
19:42:51,0.940666667,0.999620576
19:42:52,0.944478632,0.994600511
19:42:53,0.936239316,0.994242977
19:42:54,0.937435897,0.993885443
19:42:55,0.923299145,0.999259394
19:42:56,0.919401709,0.999259394
19:42:57,0.921367521,0.999259394
19:42:58,0.921709402,0.999259394
19:42:59,0.917179487,0.999259394
19:43:00,0.913042735,0.998898212
19:43:01,0.915982906,0.994958045
19:43:02,0.914119658,0.999620576
19:43:03,0.912923077,0.993170376
19:43:04,0.916581197,0.998179497
19:43:05,0.911230769,0.998179497
19:43:06,0.906940171,1.003600876
19:43:07,0.925367521,0.999620576
19:43:08,0.923538462,0.998179497
19:43:09,0.917863248,1.003962058
19:43:10,0.923589744,0.998179497
19:43:11,0.922119658,0.993885443
19:43:12,0.919982906,0.998898212
19:43:13,0.931282051,0.994600511
19:43:14,0.935726496,0.999259394
19:43:15,0.94208547,0.998898212
19:43:16,0.947282051,1.002878511
19:43:17,0.936923077,0.997821963
19:43:18,0.943418803,0.99352791
19:43:19,0.944444444,0.998898212
19:43:20,0.948957265,0.998898212
19:43:21,0.940324786,0.997821963
19:43:22,0.940324786,1.003239694
19:43:23,0.951777778,0.99352791
19:43:24,0.944273504,0.99352791
19:43:25,0.940324786,0.999620576
19:43:26,0.944786325,0.999620576
19:43:27,0.939128205,0.997460781
19:43:28,0.939128205,0.992812842
19:43:29,0.939641026,0.999620576
19:43:30,0.943418803,1.003600876
19:43:31,0.938444444,0.998179497
19:43:32,0.941880342,1.002152499
19:43:33,0.936923077,0.994242977
19:43:33,0.94,0.99352791
19:43:34,0.938290598,1.007256476
19:43:35,0.927589744,0.997821963
19:43:36,0.931470085,1.009434513
19:43:37,0.931623932,1.003600876
19:43:38,0.932974359,0.987847501
19:43:39,0.917435897,1.002513681
19:43:40,0.922393162,0.998179497
19:43:41,0.919487179,1.006165633
19:43:42,0.923538462,1.002513681
19:43:43,0.910324786,1.007617658
19:43:44,0.920512821,0.993170376
19:43:45,0.927316239,0.998540679
19:43:46,0.929538462,1.001430135
19:43:47,0.93365812,1.002152499
19:43:48,0.933504274,0.998540679
19:43:49,0.936239316,0.99352791
19:43:50,0.94225641,0.997821963
19:43:51,0.940512821,0.997460781
19:43:52,0.937435897,1.001791317
19:43:53,0.940324786,0.998898212
19:43:54,0.945982906,0.994242977
19:43:55,0.951880342,1.002152499
19:43:56,0.951008547,0.998540679
19:43:57,0.942358974,1.003962058
19:43:58,0.937760684,1.003239694
19:43:59,0.941504274,0.99352791
19:44:00,0.941008547,0.999259394
19:44:01,0.947179487,1.002878511
19:44:02,0.938769231,0.999259394
19:44:03,0.945418803,0.998179497
19:44:04,0.94182906,0.998540679
19:44:05,0.946957265,1.00834367
19:44:06,0.959435897,0.994600511
19:44:07,0.952051282,1.003239694
19:44:08,0.959145299,0.998540679
19:44:09,0.956136752,1.003239694
19:44:10,0.966820513,0.992812842
19:44:11,0.962735043,0.993170376
19:44:12,0.960393162,1.003600876
19:44:13,0.956888889,0.989631521
19:44:14,0.962444444,0.993885443
19:44:15,0.968717949,0.993885443
19:44:16,0.968717949,0.99997811
19:44:17,0.975401709,0.994242977
19:44:17,0.968564103,0.998179497
19:44:18,0.977094017,1.007982488
19:44:19,0.976222222,1.007617658
19:44:20,0.979623932,1.003962058
19:44:21,0.982854701,0.987493615
19:44:22,0.98991453,0.997460781
19:44:23,0.986940171,1.002513681
19:44:24,0.994017094,1.008708501
19:44:25,0.995213675,0.997821963
19:44:26,0.997264957,0.999259394
19:44:27,0.994769231,0.994242977
19:44:28,0.986786325,0.994242977
19:44:29,1.003247863,0.998898212
19:44:30,1.001230769,1.003239694
19:44:31,0.997709402,1.003239694
19:44:32,1.003948718,0.998179497
19:44:33,1.01042735,0.999620576
19:44:34,1.01025641,0.998898212
19:44:35,1.000752137,0.994600511
19:44:36,1.013196581,0.998540679
19:44:37,0.993538462,0.993170376
19:44:38,1.000547009,1.001791317
19:44:39,0.998666667,0.998540679
19:44:40,1.006666667,0.993170376
19:44:41,1,0.997821963
19:44:42,1.002888889,0.998179497
19:44:43,1.002376068,0.998898212
19:44:44,0.998803419,0.999620576
19:44:45,0.996803419,0.994958045
19:44:46,0.998512821,0.999259394
19:44:47,1.004615385,1.009434513
19:44:48,1.006495726,0.999259394
19:44:49,1.007179487,1.00432324
19:44:50,1.002923077,0.999259394
19:44:51,1.012324786,0.999259394
19:44:52,1.004273504,1.003962058
19:44:53,0.993299145,0.998540679
19:44:54,1.00391453,0.994242977
19:44:55,0.996752137,0.998179497
19:44:56,0.997042735,0.999259394
19:44:57,0.987179487,1.003239694
19:44:58,0.982051282,1.003962058
19:44:59,0.983128205,1.002513681
19:45:00,0.968051282,1.002513681
19:45:01,0.963111111,0.999259394
19:45:02,0.958017094,1.013498723
19:45:02,0.954273504,1.012039402
19:45:03,0.947641026,0.989631521
19:45:04,0.95008547,0.996380883
19:45:05,0.950837607,0.998179497
19:45:06,0.950153846,0.993170376
19:45:07,0.944273504,0.997821963
19:45:08,0.937931624,1.002513681
19:45:09,0.939128205,1.006530463
19:45:10,0.942564103,1.002878511
19:45:11,0.943589744,0.998898212
19:45:12,0.938957265,0.999259394
19:45:13,0.937931624,0.999259394
19:45:14,0.946717949,0.998179497
19:45:15,0.931162393,0.994600511
19:45:16,0.93982906,0.998898212
19:45:17,0.938974359,1.008708501
19:45:18,0.947111111,0.999259394
19:45:19,0.939316239,1.002513681
19:45:20,0.939316239,1.002513681
19:45:21,0.937931624,0.998179497
19:45:22,0.948273504,1.003600876
19:45:23,0.95025641,0.998898212
19:45:24,0.948649573,1.003962058
19:45:25,0.94808547,0.997821963
19:45:26,0.956649573,1.007617658
19:45:27,0.970769231,0.998179497
19:45:28,0.96974359,1.003239694
19:45:29,0.971452991,0.997460781
19:45:30,0.979008547,1.003239694
19:45:31,0.985264957,0.997821963
19:45:32,0.976239316,0.998898212
19:45:33,0.975384615,0.993170376
19:45:34,0.969247863,0.997460781
19:45:35,0.974529915,0.999259394
19:45:36,0.968393162,0.998540679
19:45:37,0.976598291,1.003239694
19:45:38,0.971452991,0.99352791
19:45:39,0.971623932,0.994242977
19:45:40,0.971452991,1.007617658
19:45:41,0.97591453,1.007617658
19:45:42,0.967367521,0.999259394
19:45:43,0.966017094,0.988916454
19:45:44,0.97008547,0.993885443
19:45:45,0.962307692,0.994242977
19:45:46,0.965504274,1.003600876
19:45:46,0.964478632,1.013133893
19:45:47,0.968717949,0.998898212
19:45:48,0.968034188,1.001791317
19:45:49,0.962444444,0.997099599
19:45:50,0.974376068,0.999620576
19:45:51,0.962478632,0.99352791
19:45:52,0.975384615,0.99352791
19:45:53,0.976410256,0.998179497
19:45:54,0.974683761,0.99352791
19:45:55,0.979794872,1.007982488
19:45:56,0.989059829,0.994242977
19:45:57,0.995897436,0.994600511
19:45:58,0.998803419,1.003600876
19:45:59,0.996632479,0.998540679
19:46:00,1.005470085,1.003962058
19:46:01,1.013709402,0.993885443
19:46:02,1.014905983,0.99245166
19:46:03,1.007350427,0.989631521
19:46:04,1.014358974,1.003239694
19:46:05,1.005316239,0.997821963
19:46:06,1.020222222,0.998898212
19:46:07,1.014700855,0.998540679
19:46:08,1.009059829,0.994242977
19:46:09,1.007692308,0.999620576
19:46:10,1.005982906,1.002878511
19:46:11,1.008717949,0.994242977
19:46:12,1.010957265,1.00432324
19:46:13,1.001880342,1.00432324
19:46:14,0.995606838,0.998540679
19:46:15,0.99425641,1.004684422
19:46:16,1.000991453,1.003962058
19:46:17,0.995555556,0.99997811
19:46:18,0.989316239,0.994600511
19:46:19,0.991521368,0.998898212
19:46:20,0.992034188,1.003962058
19:46:21,0.98991453,1.00834367
19:46:22,0.996803419,0.999259394
19:46:23,1.003760684,0.994600511
19:46:24,1.00191453,1.000339292
19:46:25,1.008034188,0.995315578
19:46:26,1.008888889,0.994958045
19:46:27,1.019076923,0.994958045
19:46:28,1.004632479,0.994958045
19:46:29,1.00957265,1.005045604
19:46:30,1.009401709,0.998898212
19:46:30,0.998547009,1.003600876
19:46:31,1.007692308,0.999620576
19:46:32,1.002581197,1.002878511
19:46:33,1.005982906,1.004684422
19:46:34,1.002752137,1.003962058
19:46:35,0.997709402,0.99997811
19:46:36,1.00191453,1.000696826
19:46:37,1.007521368,0.995315578
19:46:38,1.003777778,1.009069683
19:46:39,1.003094017,1.000339292
19:46:40,1.002923077,1.004684422
19:46:41,0.997025641,0.998179497
19:46:42,1.000717949,0.995315578
19:46:43,0.998837607,0.999259394
19:46:44,0.995435897,0.99997811
19:46:45,1.002547009,0.998898212
19:46:46,0.987948718,1.004684422
19:46:47,0.98957265,0.998898212
19:46:48,0.985811966,1.009434513
19:46:49,0.986051282,0.994958045
19:46:50,0.973333333,1.00432324
19:46:51,0.983709402,0.99567676
19:46:52,0.97625641,0.999620576
19:46:53,0.966495726,1.003962058
19:46:54,0.966991453,1.004684422
19:46:55,0.958974359,1.000339292
19:46:56,0.949333333,0.994958045
19:46:57,0.939623932,0.99997811
19:46:58,0.939982906,1.010886538
19:46:59,0.941880342,1.003962058
19:47:00,0.932324786,1.000339292
19:47:01,0.933162393,1.000696826
19:47:02,0.926700855,0.996391828
19:47:03,0.932803419,1.001058008
19:47:04,0.928205128,1.00432324
19:47:05,0.918957265,1.005045604
19:47:06,0.921606838,1.005767968
19:47:07,0.931264957,0.99997811
19:47:08,0.920923077,1.001058008
19:47:09,0.921777778,1.000339292
19:47:10,0.91625641,1.000696826
19:47:11,0.919401709,1.005045604
19:47:12,0.918717949,0.996034294
19:47:13,0.924102564,0.994242977
19:47:14,0.918547009,1.000696826
19:47:14,0.918717949,1.00834367
19:47:15,0.919726496,0.999259394
19:47:16,0.929025641,1.003600876
19:47:17,0.926666667,0.99997811
19:47:18,0.923641026,0.999620576
19:47:19,0.934700855,0.995315578
19:47:20,0.928410256,1.001058008
19:47:21,0.930615385,0.996034294
19:47:22,0.934700855,0.999620576
19:47:23,0.942735043,1.000339292
19:47:24,0.947692308,0.999620576
19:47:25,0.952478632,0.999259394
19:47:26,0.955726496,1.001058008
19:47:27,0.962051282,1.004684422
19:47:28,0.976102564,1.004684422
19:47:29,0.967709402,0.99997811
19:47:30,0.967059829,0.995315578
19:47:31,0.975709402,1.00612915
19:47:32,0.975863248,0.999259394
19:47:33,0.988547009,1.000339292
19:47:34,0.99025641,0.999620576
19:47:35,0.986598291,1.004684422
19:47:36,0.987948718,0.994600511
19:47:37,0.99,1.009069683
19:47:38,1.001162393,1.000339292
19:47:39,0.992376068,0.994600511
19:47:40,0.994940171,0.994958045
19:47:41,0.995948718,1.008708501
19:47:42,0.99765812,1.002878511
19:47:43,1.005641026,1.008708501
19:47:44,1.003777778,0.999620576
19:47:45,1.010598291,0.99997811
19:47:46,1.01834188,0.99105436
19:47:47,1.018119658,1.009069683
19:47:48,1.027094017,0.994242977
19:47:49,1.03174359,1.002878511
19:47:50,1.036376068,0.992812842
19:47:51,1.028102564,0.99997811
19:47:52,1.031333333,0.999620576
19:47:53,1.026495726,1.00432324
19:47:54,1.035042735,0.998179497
19:47:55,1.030324786,1.003600876
19:47:56,1.038444444,0.998898212
19:47:57,1.025726496,1.009069683
19:47:58,1.027863248,0.994600511
19:47:59,1.018068376,0.994242977
19:47:59,1.013128205,0.993170376
19:48:00,1.013675214,1.003962058
19:48:01,0.999230769,1.004684422
19:48:02,1.009589744,1.004684422
19:48:03,0.99025641,0.996380883
19:48:04,0.988461538,0.999259394
19:48:05,0.987179487,0.999620576
19:48:06,0.976393162,0.993170376
19:48:07,0.976752137,1.00432324
19:48:08,0.967880342,0.994958045
19:48:09,0.963452991,1.003239694
19:48:10,0.955367521,0.999259394
19:48:11,0.960854701,0.998179497
19:48:12,0.964752137,0.995315578
19:48:13,0.959145299,1.004684422
19:48:14,0.958119658,0.994600511
19:48:15,0.949264957,1.003962058
19:48:16,0.953589744,0.997821963
19:48:17,0.960854701,0.999259394
19:48:18,0.957504274,0.997821963
19:48:19,0.960222222,1.000339292
19:48:20,0.962940171,0.998898212
19:48:21,0.964136752,0.998179497
19:48:22,0.956632479,1.009069683
19:48:23,0.959264957,1.007617658
19:48:24,0.968547009,0.994958045
19:48:25,0.958581197,0.999259394
19:48:26,0.966153846,0.997460781
19:48:27,0.966324786,0.999620576
19:48:28,0.966666667,1.007256476
19:48:29,0.961794872,0.998540679
19:48:30,0.979008547,0.994958045
19:48:31,0.977094017,0.990342941
19:48:32,0.995025641,1.00834367
19:48:33,0.979794872,0.999620576
19:48:34,0.987179487,0.998179497
19:48:35,0.981606838,0.999620576
19:48:36,0.988461538,1.007982488
19:48:37,0.990512821,1.008708501
19:48:38,0.996581197,1.003962058
19:48:39,0.997435897,0.994600511
19:48:40,0.988051282,0.999620576
19:48:41,0.997948718,1.009069683
19:48:42,0.994529915,1.002513681
19:48:43,0.985008547,0.993170376
19:48:43,0.988461538,1.003962058
19:48:44,0.98591453,0.994242977
19:48:45,0.988205128,0.99352791
19:48:46,0.981316239,1.003962058
19:48:47,0.97791453,0.998898212
19:48:48,0.975880342,0.998898212
19:48:49,0.983299145,1.004684422
19:48:50,0.974871795,1.002878511
19:48:51,0.977982906,1.003600876
19:48:52,0.96974359,1.012404232
19:48:53,0.97025641,1.003239694
19:48:54,0.965162393,0.994958045
19:48:55,0.964820513,1.002878511
19:48:56,0.965504274,0.998898212
19:48:57,0.967538462,0.994600511
19:48:58,0.969760684,1.005045604
19:48:59,0.980547009,0.998898212
19:49:00,0.977606838,1.007982488
19:49:01,0.98,1.00432324
19:49:02,0.987247863,0.999259394
19:49:03,0.984444444,0.993885443
19:49:04,0.986495726,1.003600876
19:49:05,0.98974359,1.009069683
19:49:06,0.989059829,0.999620576
19:49:07,0.991111111,0.998540679
19:49:08,0.985401709,1.003962058
19:49:09,0.991452991,1.000339292
19:49:10,0.996188034,0.995315578
19:49:11,0.987452991,1.008708501
19:49:12,0.989145299,1.010160525
19:49:13,0.991521368,1.000339292
19:49:14,0.993230769,0.99997811
19:49:15,0.988820513,1.005045604
19:49:16,1.000717949,1.001058008
19:49:17,1.014222222,0.999620576
19:49:18,1.012820513,0.99567676
19:49:19,1.01834188,0.999620576
19:49:20,1.009726496,0.995315578
19:49:21,1.024598291,1.014958045
19:49:22,1.010410256,1.005406786
19:49:23,1.019538462,1.005406786
19:49:24,1.028495726,1.00612915
19:49:25,1.019196581,1.00432324
19:49:26,1.02425641,1.015322875
19:49:27,1.020581197,1.009795695
19:49:27,1.02442735,1.00612915
19:49:28,1.01817094,1.016052536
19:49:29,1.012136752,1.005406786
19:49:30,1.029470085,1.00432324
19:49:31,1.010786325,1.002856622
19:49:32,1.007008547,1.01161255
19:49:33,1.000683761,1.005406786
19:49:34,1.001504274,1.00612915
19:49:35,1.004581197,1.01124772
19:49:36,0.999623932,1.009069683
19:49:37,1.003025641,1.006490332
19:49:38,1.003726496,1.005406786
19:49:39,1.003726496,1.010521707
19:49:40,0.998410256,1.005406786
19:49:41,0.999452991,1.014958045
19:49:42,0.998239316,1.006490332
19:49:43,1.005794872,1.010886538
19:49:44,1.002717949,1.005767968
19:49:45,1.008905983,1.009069683
19:49:46,1.009931624,1.009069683
19:49:47,1.010273504,1.00612915
19:49:48,1.010632479,1.001058008
19:49:49,1.01165812,1.005045604
19:49:50,1.011316239,1.006490332
19:49:51,1.005982906,1.005406786
19:49:52,1.010273504,1.01124772
19:49:53,1.00357265,1.001776724
19:49:54,1.008034188,1.01161255
19:49:55,1.005965812,1.000696826
19:49:56,1.000136752,1.015322875
19:49:57,0.998581197,1.004684422
19:49:58,0.992478632,1.010521707
19:49:59,0.995504274,1.005406786
19:50:00,0.993435897,1.004684422
