Time,F_in,F_out
16:18:11,0.96595941,0.000163934
16:18:11,0.963184502,-0.001383197
16:18:12,0.966690037,-0.000768443
16:18:13,0.967188192,-0.000778689
16:18:14,0.974634686,-0.001741803
16:18:15,0.966822878,-0.000543033
16:18:16,0.971442804,-0.000327869
16:18:17,0.970099631,-0.002120902
16:18:18,0.976107011,-0.001280738
16:18:19,0.975830258,-0.00107582
16:18:20,0.974,-0.00130123
16:18:21,0.977940959,-0.001413934
16:18:22,0.986346863,-0.001752049
16:18:23,0.971188192,-0.001741803
16:18:24,0.98198155,-0.001290984
16:18:25,0.982346863,-0.002069672
16:18:26,0.983084871,-0.001752049
16:18:27,0.97300738,-0.000327869
16:18:28,0.978752768,-0.001055328
16:18:29,0.984918819,-0.000584016
16:18:30,0.985653137,-0.001721311
16:18:31,0.985653137,-0.00067623
16:18:32,0.988225092,-0.000348361
16:18:33,0.976284133,-0.001639344
16:18:34,0.987856089,-0.000358607
16:18:35,0.982409594,-0.001516393
16:18:36,0.978464945,-0.000204918
16:18:37,0.982409594,-0.000532787
16:18:38,0.98204428,-0.001844262
16:18:39,0.980649446,-0.001506148
16:18:40,0.978464945,-0.001383197
16:18:41,0.979557196,-0.000922131
16:18:42,0.990062731,-0.001413934
16:18:43,0.989693727,-0.00130123
16:18:44,0.990797048,-0.00130123
16:18:45,0.980649446,-0.001260246
16:18:46,0.98101476,-0.001147541
16:18:47,0.987162362,-0.001731557
16:18:48,0.991162362,-0.001137295
16:18:49,0.993734317,-0.001137295
16:18:50,0.983922509,-0.001137295
16:18:51,0.988258303,-0.001864754
16:18:52,0.988623616,-0.000512295
16:18:53,0.985380074,-0.001127049
16:18:54,0.984287823,-0.001393443
16:18:55,0.989719557,-0.001659836
16:18:56,0.993734317,-0.001157787
16:18:57,0.989719557,-0.001280738
16:18:57,0.999630996,-0.000922131
16:18:58,0.990084871,-0.00045082
16:18:59,0.991180812,-0.001659836
16:19:00,0.989354244,-0.000420082
16:19:01,0.991180812,-0.00067623
16:19:02,1.000738007,-0.000922131
16:19:03,0.994472325,-0.000440574
16:19:04,0.997774908,-0.000563525
16:19:05,0.987926199,-0.001567623
16:19:06,0.991911439,-0.001752049
16:19:07,0.992276753,-0.001065574
16:19:08,0.991546125,-0.001997951
16:19:09,0.99300738,-0.000655738
16:19:10,0.993376384,-0.001844262
16:19:11,0.989745387,-0.001967213
16:19:12,1.001845018,-0.001536885
16:19:13,0.996302583,-0.000563525
16:19:14,0.989745387,-0.002213115
16:19:15,0.994472325,5.12295E-05
16:19:16,1.004428044,4.09836E-05
16:19:17,0.993741697,-0.000327869
16:19:18,0.995568266,-0.001413934
16:19:19,0.99300738,-0.000645492
16:19:20,1.001446494,-0.000317623
16:19:21,1.001811808,-0.000102459
16:19:22,0.990107011,-0.001495902
16:19:23,0.997760148,-0.001372951
16:19:24,0.987560886,-0.000747951
16:19:25,1.002915129,-5.12295E-05
16:19:26,0.995568266,-0.001034836
16:19:27,0.99300738,-0.000993852
16:19:28,0.994110701,-0.000778689
16:19:29,1.004428044,-0.001741803
16:19:30,0.99702952,-0.00147541
16:19:31,0.997394834,-0.000440574
16:19:32,0.993745387,-0.001516393
16:19:33,1.000343173,-0.00079918
16:19:34,0.997394834,-0.001239754
16:19:35,1.00401845,-0.000317623
16:19:36,1.000712177,-6.14754E-05
16:19:37,0.99702952,-7.17213E-05
16:19:38,0.997760148,-0.001844262
16:19:39,0.99301845,-0.000532787
16:19:40,0.997760148,-0.001854508
16:19:41,0.98904428,-0.001741803
16:19:42,0.992291513,-0.000215164
16:19:43,0.999221402,-0.000532787
16:19:43,0.998490775,-0.000901639
16:19:44,0.99702952,-0.001014344
16:19:45,1.001051661,-0.000420082
16:19:46,1.006642066,-0.001270492
16:19:47,0.992291513,-0.000327869
16:19:48,1.004752768,-0.001260246
16:19:49,0.996295203,-0.000635246
16:19:50,0.99702214,-0.000307377
16:19:51,1.001416974,-0.001629098
16:19:52,0.993745387,-0.001034836
16:19:53,1.001416974,-0.000645492
16:19:54,1.001416974,-0.001127049
16:19:55,0.996295203,-0.000768443
16:19:56,0.995564576,-0.001629098
16:19:57,1.006221402,-0.00102459
16:19:58,1.00401845,-0.000840164
16:19:59,0.99301845,-0.000881148
16:20:00,1.002512915,-0.000963115
16:20:01,1.002147601,-0.001116803
16:20:02,0.997749077,-0.00039959
16:20:03,1.008424354,-0.000502049
16:20:04,1.000321033,-0.000317623
16:20:05,1.000686347,-0.000625
16:20:06,1.012177122,-3.07377E-05
16:20:07,1.003243542,0.001731557
16:20:08,1.001051661,0.006372951
16:20:09,0.990856089,0.028944672
16:20:10,1.007321033,0.047151639
16:20:11,1.006221402,0.060706967
16:20:12,1.002878229,0.070163934
16:20:13,1.006221402,0.078954918
16:20:14,1.001416974,0.08852459
16:20:15,0.994114391,0.098493852
16:20:16,1.003243542,0.105635246
16:20:17,1.007690037,0.121209016
16:20:18,0.996656827,0.131885246
16:20:19,1.005118081,0.143422131
16:20:20,1.000686347,0.156803279
16:20:21,1.001782288,0.171793033
16:20:22,1.002512915,0.184118852
16:20:23,0.996295203,0.198022541
16:20:24,1.002147601,0.214016393
16:20:25,0.991579336,0.232397541
16:20:26,1.000321033,0.244569672
16:20:27,0.999221402,0.254836066
16:20:28,1.00397417,0.26664959
16:20:28,1.002878229,0.277858607
16:20:29,0.997383764,0.295809426
16:20:30,1.001051661,0.306547131
16:20:31,0.996295203,0.320891393
16:20:32,1.002147601,0.33085041
16:20:33,0.999929889,0.337581967
16:20:34,0.99995572,0.342407787
16:20:35,1.011439114,0.348504098
16:20:36,1.008789668,0.349282787
16:20:37,1.004339483,0.350358607
16:20:38,1.002512915,0.356557377
16:20:39,1.003243542,0.36079918
16:20:40,1.001051661,0.364334016
16:20:41,1.003608856,0.367786885
16:20:42,1.00695572,0.366157787
16:20:43,1.000660517,0.364938525
16:20:44,1.007321033,0.361219262
16:20:45,1.009523985,0.364846311
16:20:46,0.995929889,0.365256148
16:20:47,1.001782288,0.371342213
16:20:48,1.005070111,0.37817623
16:20:49,1.009158672,0.394918033
16:20:50,1.009523985,0.392920082
16:20:51,1.004339483,0.396454918
16:20:52,0.99702214,0.4025
16:20:53,1.008424354,0.407879098
16:20:54,1.003608856,0.415696721
16:20:55,1.009158672,0.417366803
16:20:56,1.004339483,0.418637295
16:20:57,1.000321033,0.415245902
16:20:58,1.003608856,0.41329918
16:20:59,1.002878229,0.417172131
16:21:00,1.00397417,0.417827869
16:21:01,1.004339483,0.419836066
16:21:02,1.002512915,0.431137295
16:21:03,1.001782288,0.429692623
16:21:04,0.998841328,0.427581967
16:21:05,1.003608856,0.423452869
16:21:06,1.01099631,0.424221311
16:21:07,1.005435424,0.423729508
16:21:08,1.004704797,0.432233607
16:21:09,1.008789668,0.435819672
16:21:10,1.008789668,0.447981557
16:21:11,1.005070111,0.463739754
16:21:12,1.00397417,0.485112705
16:21:13,1.002512915,0.502735656
16:21:14,1.00102214,0.520584016
16:21:14,1.007690037,0.542704918
16:21:15,1.009892989,0.561321721
16:21:16,1.005804428,0.573247951
16:21:17,0.999929889,0.578391393
16:21:18,1.002878229,0.581834016
16:21:19,1.008424354,0.58647541
16:21:20,1.011730627,0.585942623
16:21:21,1.005804428,0.591588115
16:21:22,1.00102214,0.579508197
16:21:23,0.999202952,0.573872951
16:21:24,1.01402214,0.567540984
16:21:25,1.008789668,0.562663934
16:21:26,1.013284133,0.552633197
16:21:27,1.010261993,0.547131148
16:21:28,1.004339483,0.554364754
16:21:29,0.999568266,0.565461066
16:21:30,1.010627306,0.573442623
16:21:31,1.004339483,0.580512295
16:21:32,1.007321033,0.593145492
16:21:33,0.999929889,0.607213115
16:21:34,1.008424354,0.615061475
16:21:35,1.014760148,0.622243852
16:21:36,1.005070111,0.638985656
16:21:37,0.999590406,0.647510246
16:21:38,1.003608856,0.650522541
16:21:39,1.003608856,0.646362705
16:21:40,0.997749077,0.65522541
16:21:41,1.009158672,0.646168033
16:21:42,1.005070111,0.651127049
16:21:43,1.001387454,0.657756148
16:21:44,1.00397417,0.65829918
16:21:45,1.003608856,0.664364754
16:21:46,1.00397417,0.667489754
16:21:47,1.009523985,0.674098361
16:21:48,1.004339483,0.674661885
16:21:49,1.00102214,0.684846311
16:21:50,1.016236162,0.677694672
16:21:51,1.001782288,0.679518443
16:21:52,1.008424354,0.683637295
16:21:53,1.005435424,0.68079918
16:21:54,1.01402214,0.678668033
16:21:55,1.009892989,0.677038934
16:21:56,1.004339483,0.680256148
16:21:57,1.009523985,0.673760246
16:21:58,1.002878229,0.674661885
16:21:59,1.000660517,0.67522541
16:21:59,1.00397417,0.687602459
16:22:00,1.004339483,0.689733607
16:22:01,1.00397417,0.688821721
16:22:02,1.005435424,0.689334016
16:22:03,1.012915129,0.683114754
16:22:04,1.009892989,0.668104508
16:22:05,0.999568266,0.666793033
16:22:06,1.015498155,0.65567623
16:22:07,1.014391144,0.664651639
16:22:08,1.004339483,0.663452869
16:22:09,1.006169742,0.67710041
16:22:10,1.00397417,0.675983607
16:22:11,1.004339483,0.686782787
16:22:12,1.01402214,0.690625
16:22:13,1.010627306,0.704241803
16:22:14,1.008424354,0.714088115
16:22:15,1.014760148,0.72022541
16:22:16,1.000660517,0.72982582
16:22:17,1.000295203,0.733442623
16:22:18,1.005070111,0.739723361
16:22:19,1.011361624,0.731331967
16:22:20,0.998114391,0.726997951
16:22:21,1.006169742,0.722817623
16:22:22,1.006535055,0.705071721
16:22:23,1.002114391,0.689518443
16:22:24,1.00397417,0.670297131
16:22:25,1.005804428,0.669139344
16:22:26,1.006535055,0.650829918
16:22:27,1.005435424,0.653237705
16:22:28,1.004704797,0.664129098
16:22:29,1.008361624,0.661731557
16:22:30,1.012464945,0.675829918
16:22:31,1.006900369,0.683657787
16:22:32,1.006535055,0.695543033
16:22:33,1.004339483,0.717059426
16:22:34,1.000295203,0.732653689
16:22:35,1.005070111,0.730327869
16:22:36,1.001749077,0.72982582
16:22:37,1.009092251,0.73295082
16:22:38,1.006900369,0.733155738
16:22:39,1.000295203,0.731834016
16:22:40,1.012464945,0.744743852
16:22:41,1.012464945,0.744467213
16:22:42,1.002114391,0.744108607
16:22:43,1.012830258,0.745112705
16:22:44,1.007265683,0.748709016
16:22:44,1.007630996,0.75942623
16:22:45,1.006169742,0.750133197
16:22:46,1.005804428,0.759969262
16:22:47,1.008424354,0.761793033
16:22:48,0.998841328,0.760737705
16:22:49,1.019675277,0.76442623
16:22:50,1.006169742,0.764282787
16:22:51,1.004339483,0.760368852
16:22:52,0.998841328,0.766629098
16:22:53,1.00799631,0.76710041
16:22:54,1.005804428,0.771956967
16:22:55,1.005070111,0.77960041
16:22:56,1.008789668,0.796506148
16:22:57,1.005435424,0.810584016
16:22:58,1.01697417,0.80664959
16:22:59,1.008055351,0.815686475
16:23:00,1.003243542,0.808012295
16:23:01,1.00799631,0.803135246
16:23:02,1.007265683,0.777602459
16:23:03,1.001749077,0.761137295
16:23:04,1.005435424,0.743760246
16:23:05,1.015498155,0.736219262
16:23:06,1.015498155,0.725983607
16:23:07,1.007690037,0.726290984
16:23:08,1.006535055,0.736219262
16:23:09,1.005435424,0.750112705
16:23:10,1.011361624,0.746915984
16:23:11,1.009892989,0.749631148
16:23:12,1.009892989,0.755276639
16:23:13,1.011730627,0.759795082
16:23:14,1.00799631,0.745860656
16:23:15,1.006169742,0.734354508
16:23:16,1.012546125,0.736485656
16:23:17,1.00102214,0.738616803
16:23:18,1.012464945,0.742756148
16:23:19,1.005070111,0.755081967
16:23:20,1.009158672,0.774989754
16:23:21,1.01099631,0.774364754
16:23:22,1.008424354,0.774375
16:23:23,1.010261993,0.765481557
16:23:24,1.002479705,0.7475
16:23:25,1.011361624,0.723995902
16:23:26,1.005804428,0.709118852
16:23:27,1.005070111,0.70505123
16:23:28,1.004339483,0.714702869
16:23:29,1.006535055,0.740276639
16:23:29,1.011361624,0.768206967
16:23:30,1.006900369,0.798094262
16:23:31,1.003568266,0.829938525
16:23:32,1.002512915,0.8575
16:23:33,1.002479705,0.875665984
16:23:34,1.006169742,0.888627049
16:23:35,1.009892989,0.898934426
16:23:36,1.007630996,0.907612705
16:23:37,1.007265683,0.912571721
16:23:38,1.00799631,0.925
16:23:39,1.007630996,0.918934426
16:23:40,1.008361624,0.928258197
16:23:41,1.012830258,0.92085041
16:23:42,1.012095941,0.915635246
16:23:43,1.008361624,0.916711066
16:23:44,1.006900369,0.908227459
16:23:45,1.015498155,0.898227459
16:23:46,1.01099631,0.894989754
16:23:47,1.011730627,0.890143443
16:23:48,1.007265683,0.891854508
16:23:49,1.004704797,0.899415984
16:23:50,1.009892989,0.911741803
16:23:51,1.010627306,0.916331967
16:23:52,1.002114391,0.911055328
16:23:53,1.005070111,0.915594262
16:23:54,1.013653137,0.913883197
16:23:55,1.003608856,0.90579918
16:23:56,1.00397417,0.89039959
16:23:57,1.00102214,0.889610656
16:23:58,1.006169742,0.87164959
16:23:59,1.010627306,0.869067623
16:24:00,1.001749077,0.855993852
16:24:01,1.005435424,0.843647541
16:24:02,1.014760148,0.836096311
16:24:03,0.996649446,0.828780738
16:24:04,1.006169742,0.810942623
16:24:05,1.015867159,0.795184426
16:24:06,1.015129151,0.787909836
16:24:07,0.999929889,0.780430328
16:24:08,0.998476015,0.776393443
16:24:09,1.006900369,0.775081967
16:24:10,1.006169742,0.775891393
16:24:11,1.008424354,0.775891393
16:24:12,1.010261993,0.776782787
16:24:13,1.005435424,0.785133197
16:24:14,1.015498155,0.778995902
16:24:15,1.002479705,0.783668033
16:24:15,1.012095941,0.782459016
16:24:16,1.010627306,0.781342213
16:24:17,1.004339483,0.790112705
16:24:18,1.011361624,0.785286885
16:24:19,1.006900369,0.786997951
16:24:20,1.00397417,0.786290984
16:24:21,1.006169742,0.78875
16:24:22,1.010627306,0.80164959
16:24:23,1.014760148,0.824385246
16:24:24,1.011361624,0.82182377
16:24:25,1.012095941,0.840245902
16:24:26,1.000660517,0.84852459
16:24:27,1.006535055,0.864682377
16:24:28,1.006900369,0.881659836
16:24:29,1.012830258,0.887182377
16:24:30,1.000295203,0.898227459
16:24:31,1.011730627,0.903985656
16:24:32,1.000295203,0.910543033
16:24:33,1.005435424,0.919436475
16:24:34,1.015867159,0.934129098
16:24:35,1.005070111,0.949354508
16:24:36,1.009523985,0.960245902
16:24:37,1.003608856,0.976813525
16:24:38,0.999202952,0.991670082
16:24:39,1.005435424,1.013514344
16:24:40,1.002114391,1.021670082
16:24:41,1.004339483,1.01994877
16:24:42,1.014391144,1.029938525
16:24:43,1.007630996,1.025
16:24:44,1.011730627,1.022981557
16:24:45,1.00102214,1.018944672
16:24:46,1.000295203,1.015911885
16:24:47,1.012095941,1.012684426
16:24:48,1.004339483,1.004026639
16:24:49,1.003243542,1.005030738
16:24:50,1.006535055,1.002776639
16:24:51,1.006900369,0.987930328
16:24:52,1.006535055,0.988831967
16:24:53,0.999568266,0.966608607
16:24:54,1.009158672,0.951864754
16:24:55,0.998841328,0.942069672
16:24:56,1.006169742,0.934139344
16:24:57,1.003608856,0.945092213
16:24:58,1.003608856,0.94772541
16:24:59,1.00102214,0.961096311
16:25:00,0.999568266,0.955706967
16:25:00,1.001387454,0.962366803
16:25:01,1.005070111,0.962797131
16:25:02,1.003608856,0.966413934
16:25:03,0.999202952,0.969252049
16:25:04,1.004339483,0.957223361
16:25:05,1.009892989,0.948934426
16:25:06,1.01099631,0.938668033
16:25:07,1.01099631,0.951813525
16:25:08,1.011361624,0.948227459
16:25:09,1.009892989,0.956967213
16:25:10,1.016236162,0.958893443
16:25:11,1.018819188,0.963586066
16:25:12,1.005804428,0.973913934
16:25:13,0.995926199,0.973278689
16:25:14,1.016236162,0.971342213
16:25:15,1.01402214,0.983084016
16:25:16,1.009158672,0.993401639
16:25:17,1.010261993,0.997459016
16:25:18,0.998476015,1.002295082
16:25:19,1.008789668,1.000512295
16:25:20,1.005804428,0.98994877
16:25:21,1.011808118,0.978883197
16:25:22,1.002878229,0.978831967
16:25:23,1.009523985,0.979047131
16:25:24,1.006169742,0.961659836
16:25:25,1.010261993,0.964979508
16:25:26,1.004704797,0.951731557
16:25:27,1.005070111,0.950512295
16:25:28,1.004339483,0.962469262
16:25:29,1.00102214,0.965409836
16:25:30,1.015867159,0.981321721
16:25:31,1.006900369,0.982377049
16:25:32,1.006535055,0.994415984
16:25:33,1.006169742,1.00682377
16:25:34,1.006900369,1.016915984
16:25:35,1.008055351,1.021967213
16:25:36,1.013284133,1.015081967
16:25:37,1.013653137,1.016741803
16:25:38,1.006169742,1.007397541
16:25:39,1.00397417,0.985604508
16:25:40,1.013284133,0.967827869
16:25:41,1.009892989,0.969538934
16:25:42,1.006900369,0.960758197
16:25:43,1.012546125,0.957520492
16:25:44,1.011361624,0.954631148
16:25:45,1.005804428,0.952366803
16:25:45,1.003243542,0.951659836
16:25:46,1.008789668,0.949334016
16:25:47,1.005070111,0.946209016
16:25:48,1.010627306,0.953411885
16:25:49,1.003243542,0.941383197
16:25:50,0.999568266,0.932633197
16:25:51,0.999929889,0.929036885
16:25:52,1.009158672,0.917622951
16:25:53,0.999929889,0.913370902
16:25:54,1.013284133,0.884170082
16:25:55,0.999929889,0.874385246
16:25:56,1.005804428,0.862663934
16:25:57,1.004704797,0.866639344
16:25:58,1.008424354,0.872766393
16:25:59,1.006535055,0.884487705
16:26:00,1.01402214,0.89522541
16:26:01,1.012095941,0.926209016
16:26:02,1.006169742,0.949846311
16:26:03,1.016236162,0.968135246
16:26:04,1.014391144,0.959682377
16:26:05,1.002878229,0.947202869
16:26:06,1.002878229,0.953012295
16:26:07,1.008424354,0.937520492
16:26:08,1.005435424,0.929661885
16:26:09,1.010627306,0.914436475
16:26:10,1.005070111,0.92317623
16:26:11,1.00397417,0.930143443
16:26:12,1.000295203,0.941762295
16:26:13,0.999929889,0.953883197
16:26:14,0.999202952,0.977059426
16:26:15,1.010627306,0.992387295
16:26:16,1.014391144,0.997991803
16:26:17,1.006169742,1.010860656
16:26:18,1.01099631,1.014897541
16:26:19,1.005070111,1.010860656
16:26:20,1.003608856,1.005809426
16:26:21,1.011730627,0.999487705
16:26:22,1.013284133,0.985481557
16:26:23,1.014760148,0.975071721
16:26:24,1.003608856,0.952069672
16:26:25,1.01099631,0.936711066
16:26:26,1.009892989,0.93057377
16:26:27,1.000295203,0.909077869
16:26:28,1.008424354,0.912766393
16:26:29,1.005804428,0.919211066
16:26:30,0.998476015,0.919641393
16:26:30,1.010261993,0.930778689
16:26:31,1.004339483,0.931229508
16:26:32,1.005070111,0.959467213
16:26:33,1.005435424,0.966209016
