Time,F_in,F_out
19:29:27,0.068078571,0.03216263
19:29:28,0.072278571,0.032474048
19:29:29,0.078221429,0.031868512
19:29:30,0.084814286,0.031435986
19:29:31,0.092096429,0.031574394
19:29:32,0.100057143,0.031124567
19:29:33,0.110471429,0.032179931
19:29:34,0.117410714,0.031591696
19:29:35,0.125021429,0.032474048
19:29:36,0.135575,0.032716263
19:29:37,0.144553571,0.032889273
19:29:38,0.154971429,0.032716263
19:29:39,0.167039286,0.032750865
19:29:40,0.178414286,0.032595156
19:29:41,0.186557143,0.032474048
19:29:42,0.200671429,0.033961938
19:29:43,0.212275,0.033788927
19:29:44,0.227175,0.033062284
19:29:45,0.238264286,0.033460208
19:29:46,0.251928571,0.033633218
19:29:47,0.2622,0.033356401
19:29:48,0.275046429,0.03316609
19:29:49,0.28615,0.034550173
19:29:50,0.301225,0.034394464
19:29:51,0.314403571,0.034411765
19:29:52,0.322707143,0.033806228
19:29:53,0.337742857,0.033944637
19:29:54,0.350278571,0.034584775
19:29:55,0.362010714,0.034567474
19:29:56,0.372828571,0.034377163
19:29:57,0.384725,0.034083045
19:29:58,0.396264286,0.034705882
19:29:59,0.406575,0.034896194
19:30:00,0.422810714,0.033961938
19:30:01,0.433042857,0.03349481
19:30:02,0.446021429,0.033944637
19:30:03,0.455757143,0.034584775
19:30:04,0.46435,0.033961938
19:30:05,0.480053571,0.034930796
19:30:06,0.492571429,0.033806228
19:30:07,0.505214286,0.034602076
19:30:08,0.510125,0.034550173
19:30:09,0.518135714,0.035605536
19:30:10,0.527510714,0.035121107
19:30:11,0.543907143,0.035294118
19:30:12,0.550342857,0.034792388
19:30:12,0.555275,0.034723183
19:30:13,0.568457143,0.035121107
19:30:14,0.574025,0.035311419
19:30:15,0.588321429,0.034775087
19:30:16,0.592414286,0.035709343
19:30:17,0.608010714,0.034948097
19:30:18,0.613078571,0.035882353
19:30:19,0.618092857,0.035138408
19:30:20,0.624142857,0.035415225
19:30:21,0.635121429,0.035570934
19:30:22,0.642728571,0.036038062
19:30:23,0.649253571,0.035847751
19:30:24,0.657221429,0.035415225
19:30:25,0.665557143,0.035259516
19:30:26,0.668853571,0.036193772
19:30:27,0.679321429,0.035570934
19:30:28,0.678939286,0.035865052
19:30:29,0.688325,0.036055363
19:30:30,0.694814286,0.035882353
19:30:31,0.700946429,0.035397924
19:30:32,0.707435714,0.036038062
19:30:33,0.717003571,0.036937716
19:30:34,0.72135,0.035761246
19:30:35,0.727871429,0.036038062
19:30:36,0.734032143,0.035761246
19:30:37,0.740189286,0.036470588
19:30:38,0.739525,0.036314879
19:30:39,0.749971429,0.034948097
19:30:40,0.752507143,0.036038062
19:30:41,0.753578571,0.036020761
19:30:42,0.769621429,0.036470588
19:30:43,0.765485714,0.035397924
19:30:44,0.771257143,0.036297578
19:30:45,0.778596429,0.03650519
19:30:46,0.783667857,0.0366609
19:30:47,0.788014286,0.0366609
19:30:48,0.79345,0.035570934
19:30:49,0.805196429,0.035743945
19:30:50,0.802146429,0.035743945
19:30:51,0.807217857,0.035553633
19:30:52,0.807310714,0.035553633
19:30:53,0.810196429,0.036280277
19:30:54,0.822410714,0.036937716
19:30:55,0.813864286,0.035847751
19:30:56,0.829328571,0.035415225
19:30:57,0.830403571,0.03650519
19:30:57,0.829667857,0.035865052
19:30:58,0.84025,0.036782007
19:30:59,0.848364286,0.035986159
19:31:00,0.837960714,0.036470588
19:31:01,0.842285714,0.035847751
19:31:02,0.852992857,0.036141869
19:31:03,0.852867857,0.036176471
19:31:04,0.853953571,0.036020761
19:31:05,0.856853571,0.036937716
19:31:06,0.852264286,0.036297578
19:31:07,0.859596429,0.036937716
19:31:08,0.866996429,0.036487889
19:31:09,0.873378571,0.036937716
19:31:10,0.866446429,0.036747405
19:31:11,0.873517857,0.036453287
19:31:12,0.876417857,0.036574394
19:31:13,0.879314286,0.036470588
19:31:14,0.885757143,0.037318339
19:31:15,0.879785714,0.03716263
19:31:16,0.881589286,0.036297578
19:31:17,0.889096429,0.037145329
19:31:18,0.882407143,0.036747405
19:31:19,0.888078571,0.036955017
19:31:20,0.890603571,0.036747405
19:31:21,0.897432143,0.037093426
19:31:22,0.895289286,0.036747405
19:31:23,0.899603571,0.035847751
19:31:24,0.901778571,0.037093426
19:31:25,0.907964286,0.037508651
19:31:26,0.901421429,0.036730104
19:31:27,0.898196429,0.036470588
19:31:28,0.905025,0.037128028
19:31:29,0.903217857,0.037110727
19:31:30,0.908632143,0.037612457
19:31:31,0.910075,0.037318339
19:31:32,0.911517857,0.037318339
19:31:33,0.909678571,0.037595156
19:31:34,0.913317857,0.037785467
19:31:35,0.91255,0.037681661
19:31:36,0.921707143,0.036124567
19:31:37,0.927989286,0.037508651
19:31:38,0.916135714,0.036730104
19:31:39,0.926414286,0.037301038
19:31:40,0.927864286,0.037318339
19:31:41,0.928589286,0.037612457
19:31:42,0.920085714,0.036972318
19:31:42,0.9263,0.037577855
19:31:43,0.926660714,0.036920415
19:31:44,0.925107143,0.038425606
19:31:45,0.936560714,0.038062284
19:31:46,0.935475,0.037612457
19:31:47,0.936921429,0.038408304
19:31:48,0.929057143,0.038702422
19:31:49,0.931567857,0.039238754
19:31:50,0.940182143,0.038685121
19:31:51,0.936757143,0.038269896
19:31:52,0.946921429,0.038321799
19:31:53,0.9382,0.038529412
19:31:54,0.944532143,0.038062284
19:31:55,0.939639286,0.037128028
19:31:56,0.942525,0.038512111
19:31:57,0.942525,0.038408304
19:31:58,0.948153571,0.03932526
19:31:59,0.948153571,0.039186851
19:32:00,0.943967857,0.03849481
19:32:01,0.951414286,0.038875433
19:32:02,0.945410714,0.038685121
19:32:03,0.942332143,0.037871972
19:32:04,0.944846429,0.038944637
19:32:05,0.948292857,0.038944637
19:32:06,0.958935714,0.039134948
19:32:07,0.958935714,0.038512111
19:32:08,0.955039286,0.03849481
19:32:09,0.952260714,0.038875433
19:32:10,0.952621429,0.038788927
19:32:11,0.953342857,0.038979239
19:32:12,0.948792857,0.039152249
19:32:13,0.953703571,0.039429066
19:32:14,0.955867857,0.040086505
19:32:15,0.955867857,0.039394464
19:32:16,0.958389286,0.039411765
19:32:17,0.954175,0.038771626
19:32:18,0.956685714,0.039602076
19:32:19,0.966267857,0.039584775
19:32:20,0.961996429,0.039429066
19:32:21,0.968442857,0.039602076
19:32:22,0.974225,0.040449827
19:32:23,0.964160714,0.039792388
19:32:24,0.966321429,0.039982699
19:32:25,0.970253571,0.039394464
19:32:26,0.963503571,0.040726644
19:32:26,0.961710714,0.040622837
19:32:27,0.9775,0.039602076
19:32:28,0.973514286,0.039792388
19:32:29,0.973514286,0.039982699
19:32:30,0.973514286,0.04
19:32:31,0.969207143,0.040899654
19:32:32,0.972428571,0.04
19:32:33,0.973153571,0.04067474
19:32:34,0.973153571,0.041262976
19:32:35,0.977864286,0.040899654
19:32:36,0.983353571,0.040190311
19:32:37,0.973514286,0.040519031
19:32:38,0.963864286,0.040899654
19:32:39,0.964939286,0.040951557
19:32:40,0.974964286,0.040415225
19:32:41,0.969928571,0.040709343
19:32:42,0.97065,0.040259516
19:32:43,0.971732143,0.040709343
19:32:44,0.972092857,0.040882353
19:32:45,0.974964286,0.040692042
19:32:46,0.976414286,0.040865052
19:32:47,0.971732143,0.040415225
19:32:48,0.972453571,0.040484429
19:32:49,0.977139286,0.041089965
19:32:50,0.982596429,0.040865052
19:32:51,0.967810714,0.041349481
19:32:52,0.978225,0.04115917
19:32:53,0.973535714,0.04067474
19:32:54,0.971732143,0.041141869
19:32:55,0.977139286,0.041782007
19:32:56,0.974257143,0.041124567
19:32:57,0.979310714,0.041124567
19:32:58,0.983689286,0.041782007
19:32:59,0.976417857,0.041314879
19:33:00,0.979310714,0.04067474
19:33:01,0.980035714,0.041972318
19:33:02,0.976417857,0.041764706
19:33:03,0.980760714,0.041591696
19:33:04,0.976778571,0.042179931
19:33:05,0.972475,0.041782007
19:33:06,0.981485714,0.04133218
19:33:07,0.98185,0.04216263
19:33:08,0.9775,0.042629758
19:33:09,0.973553571,0.041972318
19:33:10,0.981485714,0.041782007
19:33:11,0.977860714,0.042422145
19:33:11,0.978582143,0.042370242
19:33:12,0.976778571,0.04216263
19:33:13,0.972475,0.042629758
19:33:14,0.978582143,0.042387543
19:33:15,0.987332143,0.042681661
19:33:16,0.9775,0.042422145
19:33:17,0.974271429,0.042231834
19:33:18,0.977860714,0.042422145
19:33:19,0.979664286,0.042404844
19:33:20,0.973910714,0.042214533
19:33:21,0.977860714,0.042681661
19:33:22,0.973192857,0.043096886
19:33:23,0.979664286,0.042629758
19:33:24,0.974628571,0.043096886
19:33:25,0.973910714,0.042871972
19:33:26,0.983296429,0.043287197
19:33:27,0.974989286,0.043356401
19:33:28,0.984385714,0.042456747
19:33:29,0.980385714,0.043096886
19:33:30,0.983296429,0.043512111
19:33:31,0.984385714,0.042889273
19:33:32,0.981107143,0.042439446
19:33:33,0.981107143,0.042889273
19:33:34,0.985471429,0.042439446
19:33:35,0.981467857,0.043114187
19:33:36,0.980746429,0.043754325
19:33:37,0.981107143,0.043546713
19:33:38,0.977142857,0.043148789
19:33:39,0.976064286,0.043356401
19:33:40,0.976782143,0.043788927
19:33:41,0.981107143,0.042681661
19:33:42,0.992064286,0.043114187
19:33:43,0.990971429,0.043321799
19:33:44,0.987282143,0.042906574
19:33:45,0.982910714,0.043581315
19:33:46,0.985832143,0.043321799
19:33:47,0.982910714,0.043183391
19:33:48,0.9775,0.044636678
19:33:49,0.978578571,0.043114187
19:33:50,0.985792857,0.04399654
19:33:51,0.991632143,0.044031142
19:33:52,0.981089286,0.043373702
19:33:53,0.987235714,0.044204152
19:33:54,0.987596429,0.044429066
19:33:55,0.9775,0.044429066
19:33:56,0.993078571,0.044844291
19:33:56,0.987596429,0.044394464
19:33:57,0.993803571,0.044636678
19:33:58,0.993442857,0.044377163
19:33:59,0.994528571,0.044031142
19:34:00,0.985035714,0.043788927
19:34:01,0.991203571,0.045069204
19:34:02,0.993803571,0.044619377
19:34:03,1.005303571,0.043581315
19:34:04,0.986828571,0.045051903
19:34:05,0.991564286,0.04416955
19:34:06,0.997428571,0.044186851
19:34:07,0.997064286,0.044204152
19:34:08,1.00335,0.044636678
19:34:09,0.988264286,0.044377163
19:34:10,0.998153571,0.045467128
19:34:11,0.997428571,0.044342561
19:34:12,0.997428571,0.04399654
19:34:13,0.990417857,0.044013841
19:34:14,0.990060714,0.044221453
19:34:15,0.995528571,0.04416955
19:34:16,0.994807143,0.044844291
19:34:17,1.000325,0.044411765
19:34:18,1.001775,0.043961938
19:34:19,0.996971429,0.044809689
19:34:20,0.992214286,0.044619377
19:34:21,1.00105,0.044619377
19:34:22,1.00105,0.044342561
19:34:23,1.006989286,0.04416955
19:34:24,0.997332143,0.045709343
19:34:25,1.003225,0.043581315
19:34:26,1.008082143,0.043806228
19:34:27,1.009539286,0.04482699
19:34:28,1.003585714,0.044584775
19:34:29,0.994007143,0.04482699
19:34:30,1.008446429,0.044429066
19:34:31,0.999857143,0.043961938
19:34:32,0.990357143,0.044619377
19:34:33,0.994725,0.044653979
19:34:34,1.000578571,0.044792388
19:34:35,0.99,0.044775087
19:34:36,0.999857143,0.04416955
19:34:37,1.001296429,0.043979239
19:34:38,1.002017857,0.044619377
19:34:39,1.010992857,0.044186851
19:34:40,0.997235714,0.045242215
19:34:40,1.000217857,0.04567474
19:34:41,1.006485714,0.044550173
19:34:42,0.995442857,0.045242215
19:34:43,1.011721429,0.045951557
19:34:44,1.002017857,0.043771626
19:34:45,1.0054,0.0433391
19:34:46,1.002739286,0.043771626
19:34:47,0.998314286,0.043771626
19:34:48,1.013178571,0.044775087
19:34:49,1.007571429,0.045017301
19:34:50,1.008296429,0.044567474
19:34:51,0.998671429,0.044152249
19:34:52,0.997953571,0.045034602
19:34:53,0.998671429,0.044844291
19:34:54,0.999032143,0.043771626
19:34:55,1.008660714,0.044186851
19:34:56,1.005264286,0.045467128
