Time,F_in,F_out
0.741319444,0.586828467,0.1345
0.741331019,0.592751825,0.136555556
0.741342593,0.594430657,0.133333333
0.741354167,0.602069343,0.133277778
0.741365741,0.605430657,0.135166667
0.741365741,0.613861314,0.132555556
0.741377315,0.619018248,0.133222222
0.741388889,0.619,0.131388889
0.741400463,0.622262774,0.134666667
0.741412037,0.63570073,0.135277778
0.741423611,0.638178832,0.132611111
0.741435185,0.640266423,0.132555556
0.741446759,0.648864964,0.131888889
0.741458333,0.647080292,0.135333333
0.741469907,0.658445255,0.135444444
0.741481481,0.658970803,0.133333333
0.741493056,0.665569343,0.135333333
0.74150463,0.66850365,0.135888889
0.741516204,0.672905109,0.138388889
0.741527778,0.676937956,0.133277778
0.741539352,0.685343066,0.133944444
0.741550926,0.68939781,0.131944444
0.7415625,0.694186131,0.136111111
0.741574074,0.693441606,0.132111111
0.741585648,0.698208029,0.136055556
0.741597222,0.705240876,0.136055556
0.741608796,0.709660584,0.137777778
0.74162037,0.716043796,0.136722222
0.741631944,0.71739781,0.135333333
0.741643519,0.717277372,0.133277778
0.741655093,0.72329562,0.133222222
0.741666667,0.719708029,0.132055556
0.741678241,0.726441606,0.132722222
0.741689815,0.733613139,0.135333333
0.741701389,0.731021898,0.1385
0.741712963,0.736711679,0.134611111
0.741724537,0.743927007,0.136611111
0.741736111,0.745770073,0.137333333
0.741747685,0.745510949,0.133388889
0.741759259,0.747711679,0.136666667
0.741770833,0.751010949,0.1375
0.741782407,0.753945255,0.137333333
0.741793981,0.761613139,0.134666667
0.741805556,0.760178832,0.136666667
0.74181713,0.766773723,0.134722222
0.741828704,0.768616788,0.137444444
0.741840278,0.771562044,0.139111111
0.741851852,0.778244526,0.136777778
0.741863426,0.777459854,0.135333333
0.741875,0.775215328,0.136722222
0.741886574,0.774817518,0.137944444
0.741886574,0.780715328,0.140666667
0.741898148,0.783281022,0.1405
0.741909722,0.785116788,0.135333333
0.741921296,0.794905109,0.139166667
0.74193287,0.78540146,0.135388889
0.741944444,0.791715328,0.140055556
0.741956019,0.793551095,0.135333333
0.741967593,0.800671533,0.137944444
0.741979167,0.803620438,0.136722222
0.741990741,0.800883212,0.136111111
0.742002315,0.8,0.135222222
0.742013889,0.809145985,0.134611111
0.742025463,0.803284672,0.137333333
0.742037037,0.81320073,0.136111111
0.742048611,0.815777372,0.135444444
0.742060185,0.826284672,0.136111111
0.742071759,0.82020073,0.137944444
0.742083333,0.817751825,0.135388889
0.742094907,0.823886861,0.136944444
0.742106481,0.821054745,0.136833333
0.742118056,0.828306569,0.138611111
0.74212963,0.821532847,0.136777778
0.742141204,0.826554745,0.134
0.742152778,0.829854015,0.139166667
0.742164352,0.834569343,0.136944444
0.742175926,0.838591241,0.139222222
0.7421875,0.837149635,0.135388889
0.742199074,0.833153285,0.139222222
0.742210648,0.837554745,0.134722222
0.742222222,0.833941606,0.139222222
0.742233796,0.844149635,0.136888889
0.74224537,0.83649635,0.138611111
0.742256944,0.846729927,0.1385
0.742268519,0.848572993,0.134722222
0.742280093,0.850416058,0.136222222
0.742291667,0.847087591,0.140666667
0.742303241,0.847456204,0.134777778
0.742314815,0.85969708,0.134555556
0.742326389,0.855941606,0.135388889
0.742337963,0.852222628,0.138
0.742349537,0.855521898,0.139222222
0.742361111,0.863029197,0.136833333
0.742372685,0.858091241,0.135333333
0.742384259,0.85999635,0.134833333
0.742395833,0.862941606,0.138166667
0.742407407,0.860291971,0.137444444
0.742407407,0.865890511,0.1375
0.742418981,0.859124088,0.138555556
0.742430556,0.869572993,0.140611111
0.74244213,0.874135036,0.137944444
0.742453704,0.871416058,0.137944444
0.742465278,0.867992701,0.139333333
0.742476852,0.873627737,0.139888889
0.742488426,0.870927007,0.136888889
0.7425,0.876576642,0.138055556
0.742511574,0.873492701,0.136666667
0.742523148,0.879153285,0.138055556
0.742534722,0.878784672,0.137444444
0.742546296,0.876791971,0.134166667
0.74255787,0.878259124,0.136111111
0.742569444,0.879726277,0.137333333
0.742581019,0.880459854,0.136777778
0.742592593,0.884313869,0.138611111
0.742604167,0.895481752,0.138555556
