Time,F_in,F_out
19:30:53,0.809447831,0.007076649
19:30:54,0.82171029,0.007754011
19:30:55,0.813130154,0.006631016
19:30:56,0.828655432,0.006185383
19:30:57,0.829734672,0.007308378
19:30:57,0.828996056,0.006648841
19:30:58,0.839619935,0.007593583
19:30:59,0.847766224,0.006773619
19:31:00,0.837321621,0.007272727
19:31:01,0.841663679,0.006631016
19:31:02,0.852413051,0.006934046
19:31:03,0.852287558,0.006969697
19:31:04,0.853377555,0.006809269
19:31:05,0.856288992,0.007754011
19:31:06,0.851681606,0.007094474
19:31:07,0.859042668,0.007754011
19:31:08,0.866471854,0.007290553
19:31:09,0.872879168,0.007754011
19:31:10,0.865919684,0.007557932
19:31:11,0.873019003,0.007254902
19:31:12,0.875930441,0.007379679
19:31:13,0.878838293,0.007272727
19:31:14,0.885306561,0.008146168
19:31:15,0.879311581,0.00798574
19:31:16,0.881122266,0.007094474
19:31:17,0.888659018,0.007967914
19:31:18,0.881943349,0.007557932
19:31:19,0.887637146,0.007771836
19:31:20,0.890172105,0.007557932
19:31:21,0.897027608,0.007914439
19:31:22,0.8948763,0.007557932
19:31:23,0.899207601,0.006631016
19:31:24,0.90139118,0.007914439
19:31:25,0.907601291,0.008342246
19:31:26,0.901032628,0.007540107
19:31:27,0.897794909,0.007272727
19:31:28,0.904650412,0.007950089
19:31:29,0.902836142,0.007932264
19:31:30,0.908271782,0.008449198
19:31:31,0.90972033,0.008146168
19:31:32,0.911168878,0.008146168
19:31:33,0.909322338,0.008431373
19:31:34,0.912975977,0.008627451
19:31:35,0.912205091,0.008520499
19:31:36,0.921398351,0.006916221
19:31:37,0.927705271,0.008342246
19:31:38,0.915804948,0.007540107
19:31:39,0.926124059,0.008128342
19:31:40,0.927579778,0.008146168
19:31:41,0.928307637,0.008449198
19:31:42,0.919770527,0.007789661
19:31:42,0.926009322,0.008413547
19:31:43,0.926371459,0.007736185
19:31:44,0.92481176,0.009286988
19:31:45,0.936310506,0.008912656
19:31:46,0.935220509,0.008449198
19:31:47,0.936672643,0.009269162
19:31:48,0.92877734,0.009572193
19:31:49,0.931297956,0.010124777
19:31:50,0.939946217,0.009554367
19:31:51,0.936507709,0.00912656
19:31:52,0.946712083,0.009180036
19:31:53,0.937956257,0.009393939
19:31:54,0.944313374,0.008912656
19:31:55,0.939401219,0.007950089
19:31:56,0.942298315,0.009376114
19:31:57,0.942298315,0.009269162
19:31:58,0.947949086,0.010213904
19:31:59,0.947949086,0.010071301
19:32:00,0.943746863,0.009358289
19:32:01,0.95122266,0.009750446
19:32:02,0.945195411,0.009554367
19:32:03,0.942104697,0.008716578
19:32:04,0.944628899,0.009821747
19:32:05,0.948088921,0.009821747
19:32:06,0.958773754,0.010017825
19:32:07,0.958773754,0.009376114
19:32:08,0.954861958,0.009358289
19:32:09,0.952072427,0.009750446
19:32:10,0.952434564,0.009661319
19:32:11,0.953158838,0.009857398
19:32:12,0.948590893,0.010035651
19:32:13,0.953520975,0.010320856
19:32:14,0.955693797,0.010998217
19:32:15,0.955693797,0.010285205
19:32:16,0.95822517,0.01030303
19:32:17,0.953994263,0.009643494
19:32:18,0.95651488,0.010499109
19:32:19,0.966134815,0.010481283
19:32:20,0.96184654,0.010320856
19:32:21,0.968318394,0.010499109
19:32:22,0.974123342,0.011372549
19:32:23,0.964019362,0.010695187
19:32:24,0.966188598,0.010891266
19:32:25,0.97013625,0.010285205
19:32:26,0.963359627,0.011657754
19:32:26,0.961559699,0.011550802
19:32:27,0.977411259,0.010499109
19:32:28,0.973409824,0.010695187
19:32:29,0.973409824,0.010891266
19:32:30,0.973409824,0.010909091
19:32:31,0.969085694,0.011836007
19:32:32,0.972319828,0.010909091
19:32:33,0.973047687,0.011604278
19:32:34,0.973047687,0.012210339
19:32:35,0.977776981,0.011836007
19:32:36,0.983287917,0.011105169
19:32:37,0.973409824,0.01144385
19:32:38,0.963721764,0.011836007
19:32:39,0.964801004,0.011889483
19:32:40,0.974865543,0.011336898
19:32:41,0.969809968,0.011639929
19:32:42,0.970534242,0.011176471
19:32:43,0.971620653,0.011639929
19:32:44,0.97198279,0.011818182
19:32:45,0.974865543,0.011622103
19:32:46,0.976321262,0.011800357
19:32:47,0.971620653,0.011336898
19:32:48,0.972344926,0.0114082
19:32:49,0.977049122,0.012032086
19:32:50,0.982527788,0.011800357
19:32:51,0.967683758,0.012299465
19:32:52,0.978139118,0.012103387
19:32:53,0.973431337,0.011604278
19:32:54,0.971620653,0.012085561
19:32:55,0.977049122,0.012745098
19:32:56,0.974155611,0.012067736
19:32:57,0.979229114,0.012067736
19:32:58,0.983624955,0.012745098
19:32:59,0.976324848,0.012263815
19:33:00,0.979229114,0.011604278
19:33:01,0.979956974,0.012941176
19:33:02,0.976324848,0.012727273
19:33:03,0.980684833,0.01254902
19:33:04,0.976686985,0.01315508
19:33:05,0.97236644,0.012745098
19:33:06,0.981412693,0.01228164
19:33:07,0.981778415,0.013137255
19:33:08,0.977411259,0.013618538
19:33:09,0.973449265,0.012941176
19:33:10,0.981412693,0.012745098
19:33:11,0.977773395,0.013404635
19:33:11,0.978497669,0.013351159
19:33:12,0.976686985,0.013137255
19:33:13,0.97236644,0.013618538
19:33:14,0.978497669,0.013368984
19:33:15,0.98728218,0.013672014
19:33:16,0.977411259,0.013404635
19:33:17,0.974169953,0.013208556
19:33:18,0.977773395,0.013404635
19:33:19,0.97958408,0.013386809
19:33:20,0.973807816,0.013190731
19:33:21,0.977773395,0.013672014
19:33:22,0.973087128,0.014099822
19:33:23,0.97958408,0.013618538
19:33:24,0.974528505,0.014099822
19:33:25,0.973807816,0.013868093
19:33:26,0.983230549,0.0142959
19:33:27,0.974890642,0.014367201
19:33:28,0.984324131,0.013440285
19:33:29,0.980308354,0.014099822
19:33:30,0.983230549,0.014527629
19:33:31,0.984324131,0.013885918
19:33:32,0.981032628,0.01342246
19:33:33,0.981032628,0.013885918
19:33:34,0.985414127,0.01342246
19:33:35,0.981394765,0.014117647
19:33:36,0.980670491,0.014777184
19:33:37,0.981032628,0.01456328
19:33:38,0.977052707,0.014153298
19:33:39,0.975969882,0.014367201
19:33:40,0.97669057,0.014812834
19:33:41,0.981032628,0.013672014
19:33:42,0.992032987,0.014117647
19:33:43,0.990935819,0.014331551
19:33:44,0.987231983,0.013903743
19:33:45,0.982843313,0.01459893
19:33:46,0.985776264,0.014331551
19:33:47,0.982843313,0.014188948
19:33:48,0.977411259,0.015686275
19:33:49,0.978494084,0.014117647
19:33:50,0.985736823,0.015026738
19:33:51,0.991599139,0.015062389
19:33:52,0.981014701,0.014385027
19:33:53,0.987185371,0.015240642
19:33:54,0.987547508,0.015472371
19:33:55,0.977411259,0.015472371
19:33:56,0.993051273,0.015900178
19:33:56,0.987547508,0.01543672
19:33:57,0.993779132,0.015686275
19:33:58,0.993416995,0.015418895
19:33:59,0.994506992,0.015062389
19:34:00,0.984976694,0.014812834
19:34:01,0.991168878,0.016131907
19:34:02,0.993779132,0.015668449
19:34:03,1.005324489,0.01459893
19:34:04,0.986776622,0.016114082
19:34:05,0.991531015,0.015204991
19:34:06,0.99741843,0.015222816
19:34:07,0.997052707,0.015240642
19:34:08,1.003363213,0.015686275
19:34:09,0.988217999,0.015418895
19:34:10,0.998146289,0.016541889
19:34:11,0.99741843,0.015383244
19:34:12,0.99741843,0.015026738
19:34:13,0.990380065,0.015044563
19:34:14,0.990021513,0.015258467
19:34:15,0.995510936,0.015204991
19:34:16,0.994786662,0.015900178
19:34:17,1.000326282,0.015454545
19:34:18,1.001782001,0.014991087
19:34:19,0.996959484,0.015864528
19:34:20,0.992183578,0.015668449
19:34:21,1.001054141,0.015668449
19:34:22,1.001054141,0.015383244
19:34:23,1.007016852,0.015204991
19:34:24,0.997321621,0.016791444
19:34:25,1.00323772,0.01459893
19:34:26,1.008114019,0.01483066
19:34:27,1.009576909,0.015882353
19:34:28,1.003599857,0.015632799
19:34:29,0.993983507,0.015882353
19:34:30,1.008479742,0.015472371
19:34:31,0.999856579,0.014991087
19:34:32,0.990319111,0.015668449
19:34:33,0.994704195,0.0157041
19:34:34,1.000580853,0.015846702
19:34:35,0.989960559,0.015828877
19:34:36,0.999856579,0.015204991
19:34:37,1.001301542,0.015008913
19:34:38,1.002025816,0.015668449
19:34:39,1.011036214,0.015222816
19:34:40,0.997224812,0.01631016
19:34:40,1.000218716,0.016755793
19:34:41,1.006511294,0.015597148
19:34:42,0.995424883,0.01631016
19:34:43,1.011767659,0.017040998
19:34:44,1.002025816,0.014795009
19:34:45,1.005421298,0.014349376
19:34:46,1.00275009,0.014795009
19:34:47,0.998307637,0.014795009
19:34:48,1.013230549,0.015828877
19:34:49,1.007601291,0.016078431
19:34:50,1.00832915,0.015614973
19:34:51,0.998666189,0.015187166
19:34:52,0.9979455,0.016096257
19:34:53,0.998666189,0.015900178
19:34:54,0.999028326,0.014795009
19:34:55,1.008694873,0.015222816
19:34:56,1.005285048,0.016541889
19:34:57,1.004560774,0.015828877
19:34:58,1.004198638,0.014759358
19:34:59,1.009419147,0.015187166
19:35:00,1.006009322,0.014331551
19:35:01,1.010512729,0.014117647
19:35:02,1.010874866,0.01516934
19:35:03,1.006371459,0.01540107
19:35:04,1.010874866,0.014991087
19:35:05,1.006371459,0.01540107
19:35:06,1.011602725,0.015614973
19:35:07,1.006733596,0.014313725
19:35:08,1.006733596,0.014313725
19:35:09,1.002628182,0.014795009
19:35:10,1.007820007,0.01540107
19:35:11,1.011602725,0.015383244
19:35:12,1.001911079,0.016292335
19:35:13,1.007820007,0.015828877
19:35:14,1.008182144,0.015614973
19:35:15,1.012330584,0.015187166
19:35:16,1.002269631,0.01516934
19:35:17,1.013058444,0.015668449
19:35:18,1.004431696,0.015864528
19:35:19,1.002990319,0.017736185
19:35:20,1.008906418,0.018128342
19:35:21,1.001911079,0.018894831
19:35:22,1.008906418,0.021604278
19:35:23,1.009268555,0.022388592
19:35:24,1.009268555,0.02372549
19:35:25,1.002990319,0.026221034
19:35:25,1.013786303,0.027611408
19:35:26,1.009630692,0.030766488
19:35:27,1.019809968,0.031764706
19:35:28,1.004431696,0.035828877
19:35:29,1.019444245,0.039340463
19:35:30,1.019809968,0.039607843
19:35:31,1.009630692,0.042317291
19:35:32,1.008906418,0.044616756
19:35:33,1.005152384,0.047076649
19:35:34,1.009268555,0.052067736
19:35:35,1.015604159,0.055686275
19:35:36,1.01035138,0.058948307
19:35:37,1.01035138,0.061693405
19:35:38,1.004790247,0.062709447
19:35:39,1.005510936,0.064509804
19:35:40,1.01035138,0.066381462
19:35:41,1.01035138,0.069269162
19:35:42,1.02017569,0.071942959
19:35:43,1.005873073,0.074759358
19:35:44,1.011075654,0.078003565
19:35:45,1.020541413,0.081354724
19:35:46,1.005510936,0.083101604
19:35:47,1.005873073,0.08688057
19:35:48,1.009989243,0.08828877
19:35:49,1.011437791,0.091622103
19:35:50,1.02017569,0.09426025
19:35:51,1.006231624,0.095365419
19:35:52,1.010713517,0.09627451
19:35:53,1.020907135,0.101087344
19:35:54,1.011437791,0.10311943
19:35:55,1.011437791,0.107308378
19:35:56,1.014514163,0.111122995
19:35:57,1.01414844,0.113921569
19:35:58,1.012330584,0.11885918
19:35:59,1.007095733,0.122655971
19:36:00,1.001190391,0.124688057
19:36:01,1.007095733,0.128163993
19:36:02,1.005647185,0.129447415
19:36:03,1.015790606,0.129447415
19:36:04,0.999749014,0.130766488
19:36:05,1.005647185,0.132905526
19:36:06,1.015059161,0.134188948
19:36:07,1.010147006,0.137237077
19:36:08,1.000828254,0.138431373
19:36:09,1.003474364,0.140588235
19:36:09,1.000469702,0.142085561
19:36:10,1.017812836,0.142228164
19:36:11,0.999749014,0.143743316
19:36:12,1.004198638,0.145151515
19:36:13,1.00905701,0.147112299
19:36:14,1.003112227,0.150231729
19:36:15,1.004922911,0.152941176
19:36:16,1.003112227,0.154919786
19:36:17,1.00832915,0.158467023
19:36:18,0.998666189,0.160606061
19:36:19,1.00275009,0.161657754
19:36:20,1.00275009,0.164491979
19:36:21,0.997586949,0.16916221
19:36:22,1.007239154,0.169928699
19:36:23,1.012864826,0.174777184
19:36:24,1.00275009,0.17885918
19:36:25,0.996504123,0.179643494
19:36:26,1.003474364,0.185080214
19:36:27,1.002025816,0.188092692
19:36:28,1.007239154,0.19483066
19:36:29,1.012499104,0.196434938
19:36:30,1.001663679,0.200534759
19:36:31,1.000580853,0.205579323
19:36:32,1.006511294,0.206898396
19:36:33,1.012133381,0.213636364
19:36:34,0.997224812,0.214973262
19:36:35,1.003599857,0.227254902
19:36:36,0.995062747,0.229411765
19:36:37,1.011036214,0.232085561
19:36:38,1.006145572,0.237629234
19:36:39,1.000580853,0.235454545
19:36:40,0.998307637,0.236399287
19:36:41,0.999132305,0.239893048
19:36:42,0.999132305,0.243137255
19:36:43,1.000580853,0.246951872
19:36:44,1.000218716,0.244099822
19:36:45,1.000939405,0.246042781
19:36:46,1.001301542,0.249928699
19:36:47,1.005055575,0.25483066
19:36:48,1.011767659,0.255044563
19:36:49,1.000580853,0.259536542
19:36:50,0.997224812,0.262210339
19:36:51,1.000218716,0.259946524
19:36:52,0.997224812,0.259946524
19:36:53,1.006145572,0.259946524
19:36:54,1.010674077,0.259411765
19:36:54,0.99686626,0.260427807
19:36:55,1.002387953,0.259946524
19:36:56,0.996145572,0.262210339
19:36:57,1.001301542,0.265240642
19:36:58,1.002025816,0.271122995
19:36:59,0.997586949,0.274670232
19:37:00,0.9979455,0.282834225
19:37:01,1.002387953,0.290106952
19:37:02,0.991753317,0.298573975
19:37:03,0.99686626,0.306951872
19:37:04,0.997586949,0.31087344
19:37:05,0.9979455,0.316755793
19:37:06,0.991753317,0.319019608
19:37:07,0.992111868,0.318966132
19:37:08,0.992111868,0.324420677
19:37:09,0.992828971,0.325311943
19:37:10,0.997224812,0.329233512
19:37:11,0.988472571,0.332442068
19:37:12,0.992828971,0.334402852
19:37:13,1.002025816,0.333921569
19:37:14,0.995424883,0.333868093
19:37:15,0.983804231,0.338805704
19:37:16,0.992828971,0.334634581
19:37:17,0.993187522,0.339750446
19:37:18,0.987759053,0.342263815
19:37:19,0.997586949,0.347237077
19:37:20,0.997586949,0.353297683
19:37:21,0.992111868,0.353743316
19:37:22,0.987759053,0.362032086
19:37:23,0.983449265,0.363903743
19:37:24,0.985977053,0.374438503
19:37:25,0.982029401,0.373832442
19:37:26,0.987045536,0.385579323
19:37:27,0.992111868,0.392067736
19:37:28,0.982739333,0.391925134
19:37:29,0.991394765,0.397433155
19:37:30,0.99247042,0.402049911
19:37:31,0.987404087,0.404955437
19:37:32,0.987759053,0.413761141
19:37:33,0.982739333,0.417843137
19:37:34,0.987404087,0.42315508
19:37:35,0.988117605,0.428663102
19:37:36,0.992111868,0.431622103
19:37:37,0.99247042,0.439215686
19:37:38,0.99247042,0.439037433
19:37:39,0.987759053,0.448663102
19:37:39,0.984159197,0.453814617
19:37:40,0.98669057,0.451033868
19:37:41,0.987404087,0.457575758
19:37:42,0.982739333,0.460249554
19:37:43,0.987404087,0.462923351
19:37:44,0.982029401,0.467789661
19:37:45,0.983804231,0.467736185
19:37:46,0.99686626,0.467682709
19:37:47,0.984159197,0.47087344
19:37:48,0.987759053,0.473547237
19:37:49,0.988472571,0.480392157
19:37:50,0.987404087,0.486773619
19:37:51,0.984159197,0.484901961
19:37:52,0.979178917,0.488270945
19:37:53,0.992111868,0.492869875
19:37:54,0.979178917,0.496613191
19:37:55,0.988472571,0.499304813
19:37:56,0.983094299,0.495187166
19:37:57,0.983804231,0.507237077
19:37:58,0.993187522,0.502459893
19:37:59,0.979530298,0.507843137
19:38:00,0.983804231,0.505472371
19:38:01,0.984159197,0.509803922
19:38:02,0.988472571,0.512477718
19:38:03,0.988831122,0.51426025
19:38:04,0.983804231,0.516934046
19:38:05,0.989186088,0.517361854
19:38:06,0.983804231,0.519661319
19:38:07,0.97494801,0.524242424
19:38:08,0.983449265,0.527807487
19:38:09,0.979530298,0.526078431
19:38:10,0.978823951,0.531907308
19:38:11,0.979530298,0.537967914
19:38:12,0.982739333,0.535614973
19:38:13,0.973890283,0.543672014
19:38:14,0.973538903,0.542370766
19:38:15,0.978472571,0.545222816
19:38:16,0.978823951,0.54573975
19:38:17,0.973890283,0.545508021
19:38:18,0.978117605,0.549483066
19:38:19,0.978117605,0.554010695
19:38:20,0.983449265,0.552228164
19:38:21,0.973890283,0.558877005
19:38:22,0.978823951,0.564723708
19:38:23,0.978472571,0.568805704
19:38:24,0.982739333,0.577183601
19:38:24,0.978117605,0.578573975
19:38:25,0.978117605,0.581229947
19:38:26,0.983094299,0.589304813
19:38:27,0.982739333,0.595846702
19:38:28,0.977056293,0.589304813
19:38:29,0.977762639,0.595597148
19:38:30,0.977411259,0.601782531
19:38:31,0.984159197,0.60855615
19:38:32,0.977411259,0.609090909
19:38:33,0.987404087,0.610499109
19:38:34,0.987045536,0.618538324
19:38:35,0.977411259,0.622638146
19:38:36,0.977762639,0.62745098
19:38:37,0.973187522,0.629304813
19:38:38,0.977762639,0.635294118
19:38:39,0.977762639,0.633743316
19:38:40,0.973187522,0.633796791
19:38:41,0.963814987,0.638716578
19:38:42,0.981674435,0.641016043
19:38:43,0.963463607,0.645811052
19:38:44,0.972836142,0.64228164
19:38:45,0.972133381,0.649358289
19:38:46,0.972133381,0.661212121
19:38:47,0.977411259,0.663101604
19:38:48,0.968655432,0.662228164
19:38:49,0.973187522,0.673796791
19:38:50,0.977056293,0.678074866
19:38:51,0.976704912,0.678627451
19:38:52,0.977411259,0.685204991
19:38:53,0.976704912,0.687344029
19:38:54,0.977411259,0.686791444
19:38:55,0.977411259,0.69597148
19:38:56,0.971782001,0.696862745
19:38:57,0.978117605,0.688538324
19:38:58,0.981674435,0.703761141
19:38:59,0.981315884,0.690659537
19:39:00,0.981674435,0.693172906
19:39:01,0.971782001,0.692103387
19:39:02,0.972133381,0.690695187
19:39:03,0.987045536,0.689625668
19:39:04,0.967952671,0.686060606
19:39:05,0.977056293,0.685525847
19:39:06,0.977056293,0.686060606
19:39:07,0.973187522,0.697397504
19:39:08,0.976349946,0.697397504
19:39:08,0.981674435,0.687825312
19:39:09,0.977056293,0.694474153
19:39:10,0.9756436,0.690160428
19:39:11,0.982739333,0.689625668
19:39:12,0.977411259,0.687504456
19:39:13,0.977056293,0.686434938
19:39:14,0.976349946,0.687700535
19:39:15,0.971782001,0.680944742
19:39:16,0.976704912,0.684652406
19:39:17,0.97599498,0.68483066
19:39:18,0.977762639,0.685187166
19:39:19,0.978472571,0.69399287
19:39:20,0.976349946,0.691265597
19:39:21,0.972133381,0.688734403
19:39:22,0.972484762,0.6914082
19:39:23,0.977056293,0.695187166
19:39:24,0.977056293,0.695543672
19:39:25,0.971782001,0.692103387
19:39:26,0.973187522,0.689073084
19:39:27,0.972836142,0.691016043
19:39:28,0.977762639,0.694777184
19:39:29,0.973538903,0.695846702
19:39:30,0.978823951,0.701247772
19:39:31,0.977056293,0.701782531
