Time,F_in,F_out
17:41:03,-0.000302026,-0.00283871
17:41:04,-0.000158379,-0.006967742
17:41:05,-2.58E-05,-0.001354839
17:41:06,-0.00012523,-0.007677419
17:41:07,-7.37E-05,-0.006129032
17:41:08,0.000467772,-0.002
17:41:09,-0.000305709,-0.00683871
17:41:10,6.63E-05,0.000903226
17:41:11,-0.000305709,-0.006258065
17:41:12,7.37E-05,-0.002903226
17:41:13,0.001009208,-0.002193548
17:41:14,0.001513812,-0.002903226
17:41:15,0.002099448,-0.000709677
17:41:16,0.001701657,-0.001354839
17:41:17,0.000736648,-0.001354839
17:41:18,0.000165746,-0.003677419
17:41:19,0.002224678,-0.005354839
17:41:20,0.000438306,-0.001354839
17:41:21,0.000430939,-0.003612903
17:41:22,0.000438306,-0.007032258
17:41:23,0.001720074,-0.006258065
17:41:24,0.001384899,-0.006903226
17:41:25,0.00159116,-0.002193548
17:41:26,0.001189687,-0.002193548
17:41:27,0.003510129,-0.002967742
17:41:28,0.003642726,-0.002967742
17:41:29,0.001797422,-0.002903226
17:41:30,0.002777164,-0.000645161
17:41:31,0.003237569,-0.004516129
17:41:32,0.002493554,-0.003870968
17:41:33,0.001848987,-0.004580645
17:41:34,0.003178637,-0.001419355
17:41:35,0.004530387,-0.00516129
17:41:36,0.002456722,-0.006
17:41:36,0.003550645,-0.002129032
17:41:37,0.003731123,-0.001354839
17:41:38,0.004209945,-0.00516129
17:41:39,0.004191529,-0.006064516
17:41:40,0.004268877,-0.002903226
17:41:41,0.004559853,-0.002903226
17:41:42,0.003285451,-0.002903226
17:41:43,0.004154696,-0.006322581
17:41:44,0.003561694,-0.004451613
17:41:45,0.004843462,-0.004516129
17:41:46,0.004777164,-0.002903226
17:41:47,0.004500921,-0.004580645
17:41:48,0.005561694,-0.006
17:41:49,0.004239411,-0.005290323
17:41:50,0.005263352,-0.006193548
17:41:51,0.005565378,-0.008451613
17:41:52,0.006246777,-0.002903226
17:41:53,0.004526703,-0.000580645
17:41:54,0.005517495,-0.00683871
17:41:55,0.005222836,-0.000645161
17:41:56,0.004872928,-0.002903226
17:41:57,0.006202578,-0.006064516
17:41:58,0.005521179,-0.003677419
17:41:59,0.005808471,-0.002967742
17:42:00,0.005300184,-0.003806452
17:42:01,0.007267035,-0.002258065
17:42:02,0.007197053,-0.00683871
17:42:03,0.006895028,-0.001419355
17:42:04,0.005966851,-0.00283871
17:42:05,0.006891344,-0.006967742
17:42:06,0.006640884,-0.001354839
17:42:07,0.006559853,-0.007677419
17:42:08,0.006497238,-0.006129032
17:42:09,0.0066593,-0.002
17:42:10,0.007878453,-0.00683871
17:42:11,0.006976059,0.000903226
17:42:12,0.006928177,-0.006258065
17:42:13,0.007565378,-0.002903226
17:42:14,0.007569061,-0.002193548
17:42:15,0.007005525,-0.002903226
17:42:16,0.006482505,-0.000709677
17:42:17,0.005896869,-0.001354839
17:42:18,0.005900552,-0.001354839
17:42:19,0.006644567,-0.003677419
17:42:20,0.006220994,-0.005354839
17:42:21,0.006998158,-0.001354839
17:42:21,0.005966851,-0.003612903
17:42:22,0.007561694,-0.007032258
17:42:23,0.007458564,-0.006258065
17:42:24,0.007208103,-0.006903226
17:42:25,0.007528545,-0.002193548
17:42:26,0.006567219,-0.002193548
17:42:27,0.007565378,-0.002967742
17:42:28,0.006092081,-0.002967742
17:42:29,0.006515654,-0.002903226
17:42:30,0.008279926,-0.000645161
17:42:31,0.007565378,-0.004516129
17:42:32,0.007926335,-0.003870968
17:42:33,0.007930018,-0.004580645
17:42:34,0.008346225,-0.001419355
17:42:35,0.00732965,-0.00516129
17:42:36,0.007679558,-0.006
17:42:37,0.008095764,-0.002129032
17:42:38,0.009362799,-0.001354839
17:42:39,0.008611418,-0.00516129
17:42:40,0.008939227,-0.006064516
17:42:41,0.008633517,-0.002903226
17:42:42,0.008014733,-0.002903226
17:42:43,0.00828361,-0.002903226
17:42:44,0.008692449,-0.006322581
17:42:45,0.008618785,-0.004451613
17:42:46,0.008036832,-0.004516129
17:42:47,0.007959484,-0.002903226
17:42:48,0.007871087,-0.004580645
17:42:49,0.008578269,-0.006
17:42:50,0.01,-0.005290323
17:42:51,0.009171271,-0.006193548
17:42:52,0.009513812,-0.008451613
17:42:53,0.009635359,-0.002903226
17:42:54,0.009395948,-0.000580645
17:42:55,0.009410681,-0.00683871
17:42:56,0.009086556,-0.000645161
17:42:57,0.010320442,-0.002903226
17:42:58,0.010092081,-0.006064516
17:42:59,0.008688766,-0.003677419
17:43:00,0.008928177,-0.002967742
17:43:01,0.010662983,-0.003806452
17:43:02,0.00973849,-0.002258065
17:43:03,0.009742173,-0.00683871
17:43:04,0.010095764,-0.001419355
17:43:05,0.009657459,-0.00283871
17:43:06,0.010430939,-0.006967742
17:43:06,0.009255985,-0.001354839
17:43:07,0.009661142,-0.007677419
17:43:08,0.010692449,-0.006129032
17:43:09,0.009767956,-0.002
17:43:10,0.010777164,-0.00683871
17:43:11,0.010788214,0.000903226
17:43:12,0.011001842,-0.006258065
17:43:13,0.010445672,-0.002903226
17:43:14,0.011012891,-0.002193548
17:43:15,0.01,-0.002903226
17:43:16,0.010217311,-0.000709677
17:43:17,0.010099448,-0.001354839
17:43:18,0.011101289,-0.001354839
17:43:19,0.011311234,-0.003677419
17:43:20,0.010791897,-0.005354839
17:43:21,0.010460405,-0.001354839
17:43:22,0.010618785,-0.003612903
17:43:23,0.010710866,-0.007032258
17:43:24,0.011348066,-0.006258065
17:43:25,0.011616943,-0.006903226
17:43:26,0.010718232,-0.002193548
17:43:27,0.011804788,-0.002193548
17:43:28,0.011020258,-0.002967742
17:43:29,0.011042357,-0.002967742
17:43:30,0.011804788,-0.002903226
17:43:31,0.012305709,-0.000645161
17:43:32,0.01145488,-0.004516129
17:43:33,0.011952118,-0.003870968
17:43:34,0.011572744,-0.004580645
17:43:35,0.01279558,-0.001419355
17:43:36,0.012287293,-0.00516129
17:43:37,0.012062615,-0.006
17:43:38,0.011683241,-0.002129032
17:43:39,0.0113407,-0.001354839
17:43:40,0.009911602,-0.00516129
17:43:41,0.01053407,-0.006064516
17:43:42,0.009959484,-0.002903226
17:43:43,0.008972376,-0.002903226
17:43:44,0.008810313,-0.002903226
17:43:45,0.008309392,-0.006322581
17:43:46,0.008906077,-0.004451613
17:43:47,0.009274401,-0.004516129
17:43:48,0.009952118,-0.002903226
17:43:49,0.009289134,-0.004580645
17:43:50,0.00946593,-0.006
17:43:51,0.010088398,-0.005290323
17:43:51,0.009274401,-0.006193548
17:43:52,0.009443831,-0.008451613
17:43:53,0.009200737,-0.002903226
17:43:54,0.009543278,-0.000580645
17:43:55,0.009458564,-0.00683871
17:43:56,0.009812155,-0.000645161
17:43:57,0.009274401,-0.002903226
17:43:58,0.009160221,-0.006064516
17:43:59,0.009278085,-0.003677419
17:44:00,0.009366483,-0.002967742
17:44:01,0.009970534,-0.003806452
17:44:02,0.009627993,-0.002258065
17:44:03,0.00918232,-0.00683871
17:44:04,0.009278085,-0.005677419
17:44:05,0.009539595,-0.004967742
17:44:06,0.009469613,-0.003225806
17:44:07,0.009709024,-0.005419355
17:44:08,0.009642726,-0.00316129
17:44:09,0.009366483,-0.003032258
17:44:10,0.010305709,-0.004516129
17:44:11,0.009639042,-0.000193548
17:44:12,0.008990792,-6.45E-05
17:44:13,0.009075506,0.003290323
17:44:14,0.009620626,0.001741935
17:44:15,0.010828729,0.003354839
17:44:16,0.009952118,0.005677419
17:44:17,0.009893186,0.006451613
17:44:18,0.009377532,0.008967742
17:44:19,0.009524862,0.008774194
17:44:20,0.009462247,0.008903226
17:44:21,0.009624309,0.010645161
17:44:22,0.009443831,0.009677419
17:44:23,0.009189687,0.008129032
17:44:24,0.010066298,0.005096774
17:44:25,0.010165746,0.003290323
17:44:26,0.009624309,-0.001548387
17:44:27,0.00905709,-0.001419355
17:44:28,0.009443831,-0.00283871
17:44:29,0.009053407,-0.006967742
17:44:30,0.009274401,-0.001354839
17:44:31,0.010379374,-0.007677419
17:44:32,0.009267035,-0.006129032
17:44:33,0.008865562,-0.002
17:44:34,0.008968692,-0.00683871
17:44:35,0.009267035,0.000903226
17:44:35,0.00918232,-0.006258065
17:44:36,0.008865562,-0.002903226
17:44:37,0.008872928,-0.002193548
17:44:38,0.009436464,-0.002903226
17:44:39,0.009344383,-0.000709677
17:44:40,0.009263352,-0.001354839
17:44:41,0.008968692,-0.001354839
17:44:42,0.009605893,-0.003677419
17:44:43,0.008972376,-0.005354839
17:44:44,0.009609576,-0.001354839
17:44:45,0.008957643,-0.003612903
17:44:46,0.00905709,-0.007032258
17:44:47,0.008887661,-0.006258065
17:44:48,0.008622468,-0.006903226
17:44:49,0.010180479,-0.002193548
17:44:50,0.009362799,-0.002193548
17:44:51,0.009097606,-0.002967742
17:44:52,0.009528545,-0.002967742
17:44:53,0.009793738,-0.002903226
17:44:54,0.010062615,-0.000645161
17:44:55,0.010961326,-0.004516129
17:44:56,0.010865562,-0.003870968
17:44:57,0.011337017,-0.004580645
17:44:58,0.011683241,-0.001419355
17:44:59,0.012482505,-0.00516129
17:45:00,0.013384899,-0.006
17:45:01,0.013992634,-0.002129032
17:45:02,0.014570902,-0.001354839
17:45:03,0.015130755,-0.00516129
17:45:04,0.016456722,-0.006064516
17:45:05,0.017664825,-0.002903226
17:45:06,0.018331492,-0.002903226
17:45:07,0.019767956,-0.002903226
17:45:08,0.021771639,-0.006322581
17:45:09,0.022346225,-0.004451613
17:45:10,0.023278085,-0.004516129
17:45:11,0.025462247,-0.002903226
17:45:12,0.026335175,-0.004580645
17:45:13,0.02841989,-0.006
17:45:14,0.03107919,-0.005290323
17:45:15,0.030766114,-0.006193548
17:45:16,0.032604052,-0.008451613
17:45:17,0.033480663,-0.002903226
17:45:18,0.03480663,-0.000580645
17:45:19,0.037458564,-0.00683871
17:45:20,0.039664825,-0.000645161
17:45:20,0.041325967,-0.002903226
17:45:21,0.043896869,-0.006064516
17:45:22,0.046637201,-0.003677419
17:45:23,0.048541436,-0.002967742
17:45:24,0.051539595,-0.003806452
17:45:25,0.057639042,-0.002258065
17:45:26,0.069631676,-0.00683871
17:45:27,0.090493554,-0.002903226
17:45:28,0.099149171,-0.006064516
17:45:29,0.104246777,-0.004193548
17:45:30,0.102872928,-0.009548387
17:45:31,0.103370166,-0.010193548
17:45:32,0.102629834,-0.004451613
17:45:33,0.102703499,-0.013225806
17:45:34,0.102014733,-0.010451613
17:45:35,0.103653775,-0.011096774
17:45:36,0.104342541,-0.009741935
17:45:37,0.104666667,-0.008709677
17:45:38,0.105845304,-0.008193548
17:45:39,0.104813996,-0.008774194
17:45:40,0.104777164,-0.007419355
17:45:41,0.106994475,-0.005612903
17:45:42,0.105620626,-0.010322581
17:45:43,0.105620626,-0.006322581
